net,length_um
_04716_,25.3µm
_05026_,25.3µm
_05280_,25.3µm
_05357_,25.3µm
_06828_,25.3µm
_07377_,25.3µm
_07528_,25.3µm
_08070_,25.3µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[9\],25.3µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[7\],25.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[11\],25.3µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[9\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[1\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[1\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[4\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[14\],25.3µm
_02071_,25.25µm
_02729_,25.25µm
_03364_,25.25µm
_04224_,25.25µm
_04443_,25.25µm
_04648_,25.25µm
_04899_,25.25µm
_04950_,25.25µm
_05495_,25.25µm
_05762_,25.25µm
_06567_,25.25µm
_07308_,25.25µm
_07331_,25.25µm
_07850_,25.25µm
_08102_,25.25µm
_08967_,25.25µm
_09084_,25.25µm
_09638_,25.25µm
u_transform_scheduler_core.fft_mem_rdata\[28\],25.25µm
u_transform_scheduler_core.rx_small_x1_q\[3\],25.25µm
u_transform_scheduler_core.tx_sample_index\[1\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[15\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[2\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[0\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[12\],25.25µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[5\],25.25µm
_02379_,25.2µm
_03066_,25.2µm
_04904_,25.2µm
_08808_,25.2µm
_08871_,25.2µm
_08991_,25.2µm
_09910_,25.2µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[4\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[5\],25.02µm
_08377_,24.89µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[10\],24.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[12\],24.84µm
_05013_,24.79µm
_06832_,24.79µm
_07387_,24.79µm
_08949_,24.79µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[2\],24.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[6\],24.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[5\],24.79µm
_02063_,24.74µm
_02994_,24.74µm
_04994_,24.74µm
_07169_,24.74µm
_08023_,24.74µm
_09537_,24.74µm
_09538_,24.74µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[6\],24.74µm
u_transform_scheduler_core.fft_mem_rdata\[13\],24.74µm
u_transform_scheduler_core.mod_diag_X1_i\[7\],24.74µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[1\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[1\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[4\],24.74µm
net506,24.74µm
_01119_,24.69µm
_01807_,24.69µm
_01976_,24.69µm
_02323_,24.69µm
_02834_,24.69µm
_03600_,24.69µm
_04948_,24.69µm
_05145_,24.69µm
_05804_,24.69µm
_06171_,24.69µm
_06586_,24.69µm
_06811_,24.69µm
_07392_,24.69µm
_08379_,24.69µm
_09395_,24.69µm
_09461_,24.69µm
_09612_,24.69µm
u_transform_scheduler_core.rx_small_x1_i\[10\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[12\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[8\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[11\],24.69µm
net476,24.69µm
_02755_,24.64µm
_04644_,24.64µm
_05333_,24.64µm
_05425_,24.64µm
_05639_,24.64µm
_07024_,24.64µm
_07165_,24.64µm
_09213_,24.64µm
_09737_,24.64µm
u_transform_scheduler_core.dft12_phase_onehot\[2\],24.64µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[11\],24.64µm
net226,24.64µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[2\],24.5µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[13\],24.28µm
_04971_,24.23µm
_05361_,24.23µm
_09130_,24.23µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[3\],24.23µm
_02723_,24.18µm
_03198_,24.18µm
_04744_,24.18µm
_04769_,24.18µm
_06792_,24.18µm
_07896_,24.18µm
_08368_,24.18µm
_08814_,24.18µm
_08930_,24.18µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[3\],24.18µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[5\],24.18µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[2\],24.18µm
u_transform_scheduler_core.rx_small_x0_q\[4\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[10\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[8\],24.18µm
_02461_,24.13µm
_03038_,24.13µm
_03158_,24.13µm
_03575_,24.13µm
_04106_,24.13µm
_04930_,24.13µm
_07405_,24.13µm
_07593_,24.13µm
_07610_,24.13µm
_08442_,24.13µm
_08594_,24.13µm
_08675_,24.13µm
_09387_,24.13µm
_09425_,24.13µm
u_transform_scheduler_core.fft_mem_rdata\[31\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[10\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[14\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[0\],24.13µm
_02245_,24.08µm
_03213_,24.08µm
_05138_,24.08µm
_05319_,24.08µm
_05503_,24.08µm
_05642_,24.08µm
_06788_,24.08µm
_08868_,24.08µm
_08963_,24.08µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[4\],24.08µm
_08363_,23.77µm
_09345_,23.77µm
_04783_,23.67µm
_08786_,23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[16\],23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[21\],23.67µm
_00009_,23.62µm
_04409_,23.62µm
_04713_,23.62µm
_04803_,23.62µm
_04968_,23.62µm
_07409_,23.62µm
_08710_,23.62µm
_08914_,23.62µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[13\],23.62µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[11\],23.62µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[3\],23.62µm
u_transform_scheduler_core.mod_x0_q\[10\],23.62µm
u_transform_scheduler_core.rx_small_x0_q\[2\],23.62µm
u_transform_scheduler_core.u_fdiq_input_adapter.final_sample_pending,23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[10\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[2\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[3\],23.62µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[4\],23.62µm
_00052_,23.57µm
_00443_,23.57µm
_01326_,23.57µm
_03060_,23.57µm
_04412_,23.57µm
_04517_,23.57µm
_04844_,23.57µm
_05223_,23.57µm
_05522_,23.57µm
_05807_,23.57µm
_06670_,23.57µm
_06727_,23.57µm
_06922_,23.57µm
_06988_,23.57µm
_07777_,23.57µm
_08785_,23.57µm
_09555_,23.57µm
debug_wdata\[9\],23.57µm
top_state\[14\],23.57µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[10\],23.57µm
u_transform_scheduler_core.fft_mem_rdata\[21\],23.57µm
u_transform_scheduler_core.mod_diag_X1_i\[1\],23.57µm
u_transform_scheduler_core.mod_diag_X1_i\[4\],23.57µm
u_transform_scheduler_core.mod_x0_q\[3\],23.57µm
u_transform_scheduler_core.mod_x0_q\[7\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[12\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[3\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[1\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[0\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[14\],23.57µm
_00604_,23.52µm
_02470_,23.52µm
_04789_,23.52µm
_05512_,23.52µm
_06115_,23.52µm
_06156_,23.52µm
_06329_,23.52µm
_06379_,23.52µm
_06912_,23.52µm
_08587_,23.52µm
_08878_,23.52µm
_09494_,23.52µm
_09660_,23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[1\],23.52µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[4\],23.38µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[7\],23.38µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[1\],23.38µm
u_transform_scheduler_core.fft_mem_rdata\[24\],23.29µm
_02943_,23.16µm
_04323_,23.11µm
_05117_,23.11µm
_08593_,23.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[4\],23.11µm
_02230_,23.06µm
_03648_,23.06µm
_04894_,23.06µm
_04976_,23.06µm
_08458_,23.06µm
_08851_,23.06µm
_09169_,23.06µm
_09681_,23.06µm
_09696_,23.06µm
u_transform_scheduler_core.fft_mem_rdata\[2\],23.06µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[9\],23.06µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[3\],23.06µm
clknet_leaf_176_clk_regs,23.06µm
_01734_,23.01µm
_02227_,23.01µm
_03728_,23.01µm
_04185_,23.01µm
_05228_,23.01µm
_06047_,23.01µm
_07293_,23.01µm
_07355_,23.01µm
_07875_,23.01µm
_08263_,23.01µm
_08984_,23.01µm
_09742_,23.01µm
_09975_,23.01µm
debug_read_latch\[7\],23.01µm
u_transform_scheduler_core.mod_x0_i\[11\],23.01µm
u_transform_scheduler_core.rx_small_x0_q\[10\],23.01µm
u_transform_scheduler_core.rx_state\[8\],23.01µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[4\],23.01µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[5\],23.01µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[28\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[13\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[10\],23.01µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[6\],23.01µm
net699,23.01µm
_00149_,22.96µm
_02972_,22.96µm
_04189_,22.96µm
_04561_,22.96µm
_05188_,22.96µm
_05222_,22.96µm
_05306_,22.96µm
_05463_,22.96µm
_06219_,22.96µm
_07552_,22.96µm
u_transform_scheduler_core.small_sent_x1_q,22.96µm
_05781_,22.68µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[2\],22.68µm
dout[2],22.66µm
_04469_,22.6µm
_04928_,22.6µm
_05941_,22.6µm
_04862_,22.55µm
_06500_,22.55µm
_08982_,22.55µm
_09507_,22.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[7\],22.55µm
_01999_,22.5µm
_03145_,22.5µm
_04223_,22.5µm
_04846_,22.5µm
_04876_,22.5µm
_05012_,22.5µm
_05094_,22.5µm
_05517_,22.5µm
_05800_,22.5µm
_05827_,22.5µm
_07848_,22.5µm
_08854_,22.5µm
_09443_,22.5µm
_09720_,22.5µm
output_left\[0\],22.5µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[5\],22.5µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[1\],22.5µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[6\],22.5µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[1\],22.5µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[6\],22.5µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[23\],22.5µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[3\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[5\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[12\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[17\],22.5µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[0\],22.5µm
_00410_,22.45µm
_02353_,22.45µm
_03152_,22.45µm
_03181_,22.45µm
_03494_,22.45µm
_03757_,22.45µm
_03780_,22.45µm
_06151_,22.45µm
_08845_,22.45µm
_09134_,22.45µm
_09496_,22.45µm
_09533_,22.45µm
magic_index\[1\],22.45µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[3\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[0\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[10\],22.45µm
_00713_,22.4µm
_02518_,22.4µm
_03048_,22.4µm
_03355_,22.4µm
_03701_,22.4µm
_04474_,22.4µm
_05196_,22.4µm
_05215_,22.4µm
_07406_,22.4µm
_08425_,22.4µm
_09321_,22.4µm
_09330_,22.4µm
_09357_,22.4µm
_09380_,22.4µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[7\],22.4µm
u_transform_scheduler_core.mod_x0_q\[12\],22.4µm
_07453_,22.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[4\],22.09µm
_04721_,22.04µm
_02321_,21.99µm
_03187_,21.99µm
_05346_,21.99µm
_08473_,21.99µm
_09437_,21.99µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[11\],21.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[16\],21.99µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[5\],21.99µm
_02239_,21.94µm
_02392_,21.94µm
_04717_,21.94µm
_04865_,21.94µm
_08916_,21.94µm
_09236_,21.94µm
u_transform_scheduler_core.small_inflight_count\[1\],21.94µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[3\],21.94µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[6\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[14\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[1\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[10\],21.94µm
_00012_,21.89µm
_03196_,21.89µm
_04609_,21.89µm
_04877_,21.89µm
_04982_,21.89µm
_05396_,21.89µm
_05713_,21.89µm
_06359_,21.89µm
_07124_,21.89µm
_07458_,21.89µm
_07484_,21.89µm
_07794_,21.89µm
_07983_,21.89µm
_08936_,21.89µm
_09384_,21.89µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[6\],21.89µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[8\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[9\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[13\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[2\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[11\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[19\],21.89µm
_01891_,21.84µm
_02037_,21.84µm
_02139_,21.84µm
_02348_,21.84µm
_02559_,21.84µm
_03236_,21.84µm
_03264_,21.84µm
_03344_,21.84µm
_03443_,21.84µm
_04213_,21.84µm
_05206_,21.84µm
_05221_,21.84µm
_06368_,21.84µm
_07495_,21.84µm
_07521_,21.84µm
_08370_,21.84µm
_08816_,21.84µm
_09205_,21.84µm
_10032_,21.84µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[14\],21.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[8\],21.84µm
net976,21.84µm
_01992_,21.48µm
_07408_,21.48µm
_08000_,21.48µm
_05429_,21.43µm
_09450_,21.43µm
_09578_,21.43µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[10\],21.43µm
_02980_,21.38µm
_04084_,21.38µm
_04849_,21.38µm
_04960_,21.38µm
_07460_,21.38µm
_07978_,21.38µm
_08791_,21.38µm
_09073_,21.38µm
_09328_,21.38µm
_09465_,21.38µm
_09840_,21.38µm
u_transform_scheduler_core.fft_mem_rdata\[5\],21.38µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[11\],21.38µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[10\],21.38µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[22\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[14\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[1\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[4\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_full,21.38µm
_00054_,21.33µm
_00367_,21.33µm
_02180_,21.33µm
_02463_,21.33µm
_04118_,21.33µm
_04264_,21.33µm
_04520_,21.33µm
_05162_,21.33µm
_05613_,21.33µm
_06438_,21.33µm
_06808_,21.33µm
_07063_,21.33µm
_07475_,21.33µm
_08504_,21.33µm
_08543_,21.33µm
_08874_,21.33µm
_09220_,21.33µm
_09423_,21.33µm
debug_wdata\[12\],21.33µm
echo_data\[2\],21.33µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[1\],21.33µm
u_transform_scheduler_core.mod_x0_i\[12\],21.33µm
u_transform_scheduler_core.rx_small_x0_i\[3\],21.33µm
u_transform_scheduler_core.rx_small_x1_i\[1\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[1\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[2\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[6\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[13\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[8\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[8\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[0\],21.33µm
_01871_,21.28µm
_02393_,21.28µm
_02698_,21.28µm
_02753_,21.28µm
_03051_,21.28µm
_03504_,21.28µm
_04288_,21.28µm
_05468_,21.28µm
_05864_,21.28µm
_05888_,21.28µm
_08098_,21.28µm
_08569_,21.28µm
_09818_,21.28µm
u_transform_scheduler_core.rx_small_x0_i\[2\],21.28µm
u_transform_scheduler_core.tx_sample_i\[5\],21.28µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[6\],21.1µm
_04403_,21.05µm
_05053_,21.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[16\],20.92µm
_08712_,20.87µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[10\],20.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[13\],20.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[11\],20.87µm
_02070_,20.82µm
_02415_,20.82µm
_02509_,20.82µm
_03138_,20.82µm
_03226_,20.82µm
_04857_,20.82µm
_05665_,20.82µm
_06285_,20.82µm
_06350_,20.82µm
_07410_,20.82µm
_07847_,20.82µm
_08482_,20.82µm
_09631_,20.82µm
_09891_,20.82µm
_09973_,20.82µm
debug_wdata\[11\],20.82µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[2\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[14\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[2\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[3\],20.82µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[6\],20.82µm
_02167_,20.77µm
_02207_,20.77µm
_02232_,20.77µm
_02570_,20.77µm
_03331_,20.77µm
_04396_,20.77µm
_05146_,20.77µm
_05293_,20.77µm
_05558_,20.77µm
_06051_,20.77µm
_06198_,20.77µm
_06333_,20.77µm
_06363_,20.77µm
_06546_,20.77µm
_06566_,20.77µm
_06688_,20.77µm
_07123_,20.77µm
_07366_,20.77µm
_07384_,20.77µm
_08344_,20.77µm
_08809_,20.77µm
_09110_,20.77µm
u_transform_scheduler_core.fft_mem_rvalid,20.77µm
u_transform_scheduler_core.mod_diag_X0_q\[3\],20.77µm
u_transform_scheduler_core.ofdm_sample_i\[2\],20.77µm
u_transform_scheduler_core.tx_mem_addr\[7\],20.77µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_addr\[4\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_sum_q_reg\[0\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[10\],20.77µm
net1048,20.77µm
clknet_leaf_117_clk_regs,20.77µm
clknet_leaf_267_clk_regs,20.77µm
_00181_,20.72µm
_00189_,20.72µm
_02643_,20.72µm
_02681_,20.72µm
_02900_,20.72µm
_04086_,20.72µm
_05801_,20.72µm
_06040_,20.72µm
_06862_,20.72µm
_06953_,20.72µm
_07055_,20.72µm
_07102_,20.72µm
_07195_,20.72µm
_07491_,20.72µm
_07553_,20.72µm
_08156_,20.72µm
_08169_,20.72µm
_08325_,20.72µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[7\],20.72µm
u_transform_scheduler_core.mod_x0_q\[15\],20.72µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[0\],20.72µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[24\],20.72µm
net229,20.72µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[4\],20.58µm
_04837_,20.36µm
_04856_,20.36µm
_03750_,20.35µm
_07368_,20.31µm
_07970_,20.31µm
_09052_,20.31µm
_01866_,20.26µm
_01970_,20.26µm
_02008_,20.26µm
_02397_,20.26µm
_02431_,20.26µm
_03280_,20.26µm
_05462_,20.26µm
_06791_,20.26µm
_09099_,20.26µm
_09289_,20.26µm
_09670_,20.26µm
debug_wdata\[3\],20.26µm
debug_wdata\[8\],20.26µm
u_transform_scheduler_core.fft_mem_rdata\[6\],20.26µm
u_transform_scheduler_core.mod_x0_i\[9\],20.26µm
u_transform_scheduler_core.mod_x0_q\[8\],20.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[0\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[14\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[10\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[0\],20.26µm
_00374_,20.21µm
_01049_,20.21µm
_01339_,20.21µm
_02051_,20.21µm
_02217_,20.21µm
_02281_,20.21µm
_02358_,20.21µm
_02726_,20.21µm
_03636_,20.21µm
_04243_,20.21µm
_04248_,20.21µm
_04567_,20.21µm
_04852_,20.21µm
_05263_,20.21µm
_05341_,20.21µm
_05409_,20.21µm
_05576_,20.21µm
_05707_,20.21µm
_05861_,20.21µm
_05929_,20.21µm
_06281_,20.21µm
_07304_,20.21µm
_08103_,20.21µm
_08173_,20.21µm
_08361_,20.21µm
_08436_,20.21µm
_08858_,20.21µm
_08892_,20.21µm
_09007_,20.21µm
_09389_,20.21µm
_09442_,20.21µm
_09811_,20.21µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[11\],20.21µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],20.21µm
u_transform_scheduler_core.mod_x0_q\[9\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[7\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[9\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[0\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[9\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[5\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[0\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[22\],20.21µm
_00820_,20.16µm
_02466_,20.16µm
_04617_,20.16µm
_05130_,20.16µm
_05868_,20.16µm
_06058_,20.16µm
_06271_,20.16µm
_06701_,20.16µm
_06837_,20.16µm
_08185_,20.16µm
_09199_,20.16µm
_09544_,20.16µm
_09545_,20.16µm
_09583_,20.16µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[3\],20.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[16\],20.16µm
dout[0],19.91µm
dout[4],19.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[1\],19.8µm
net1046,19.8µm
_04572_,19.75µm
_04997_,19.75µm
_05018_,19.75µm
_05398_,19.75µm
_06547_,19.75µm
_07398_,19.75µm
_07677_,19.75µm
_07704_,19.75µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[7\],19.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[17\],19.75µm
_02598_,19.7µm
_02677_,19.7µm
_06084_,19.7µm
_08515_,19.7µm
_09022_,19.7µm
_09056_,19.7µm
u_transform_scheduler_core.mod_diag_X0_q\[10\],19.7µm
u_transform_scheduler_core.mod_x0_i\[0\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[1\],19.7µm
_00022_,19.65µm
_01016_,19.65µm
_01054_,19.65µm
_01274_,19.65µm
_02147_,19.65µm
_02473_,19.65µm
_02592_,19.65µm
_02672_,19.65µm
_02719_,19.65µm
_02962_,19.65µm
_03879_,19.65µm
_04418_,19.65µm
_04421_,19.65µm
_04468_,19.65µm
_04805_,19.65µm
_05178_,19.65µm
_05506_,19.65µm
_05820_,19.65µm
_06128_,19.65µm
_07154_,19.65µm
_07285_,19.65µm
_07470_,19.65µm
_08181_,19.65µm
_08365_,19.65µm
_08573_,19.65µm
_08848_,19.65µm
_09464_,19.65µm
debug_addr\[4\],19.65µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[0\],19.65µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[1\],19.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[6\],19.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[1\],19.65µm
net581,19.65µm
_01097_,19.6µm
_02188_,19.6µm
_02452_,19.6µm
_02902_,19.6µm
_04158_,19.6µm
