net,length_um
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[11\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[8\],25.81µm
_00335_,25.76µm
_00488_,25.76µm
_02253_,25.76µm
_03171_,25.76µm
_03273_,25.76µm
_03580_,25.76µm
_03846_,25.76µm
_05378_,25.76µm
_05706_,25.76µm
_05810_,25.76µm
_05843_,25.76µm
_06718_,25.76µm
_07162_,25.76µm
echo_data\[0\],25.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[0\],25.76µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[4\],25.62µm
_08319_,25.53µm
_02223_,25.35µm
_04068_,25.35µm
_04206_,25.35µm
_07406_,25.35µm
_08160_,25.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[12\],25.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[6\],25.35µm
_04078_,25.3µm
_04182_,25.3µm
_06288_,25.3µm
_06460_,25.3µm
_08243_,25.3µm
_08466_,25.3µm
_08656_,25.3µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[7\],25.3µm
u_transform_scheduler_core.mod_diag_X1_i\[6\],25.3µm
u_transform_scheduler_core.rx_small_x0_q\[6\],25.3µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[8\],25.3µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[7\],25.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[4\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[2\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[6\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[3\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[12\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[8\],25.3µm
_00173_,25.25µm
_00458_,25.25µm
_01945_,25.25µm
_02401_,25.25µm
_02837_,25.25µm
_02849_,25.25µm
_03239_,25.25µm
_04291_,25.25µm
_04618_,25.25µm
_06276_,25.25µm
_06712_,25.25µm
_06793_,25.25µm
_06989_,25.25µm
_07120_,25.25µm
_07405_,25.25µm
_07450_,25.25µm
_07739_,25.25µm
_07748_,25.25µm
_07916_,25.25µm
_08489_,25.25µm
_08574_,25.25µm
_08859_,25.25µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[10\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[15\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[2\],25.25µm
_01019_,25.2µm
_01753_,25.2µm
_01928_,25.2µm
_02383_,25.2µm
_05096_,25.2µm
_05319_,25.2µm
_05732_,25.2µm
_05764_,25.2µm
_06332_,25.2µm
_06379_,25.2µm
_07289_,25.2µm
_08562_,25.2µm
_08670_,25.2µm
_08967_,25.2µm
u_transform_scheduler_core.fft_mem_rdata\[5\],25.2µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[8\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[4\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[0\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[15\],25.2µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[4\],25.2µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[3\],25.06µm
_07402_,24.79µm
_08578_,24.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[7\],24.79µm
_06184_,24.74µm
_06438_,24.74µm
_08150_,24.74µm
_08552_,24.74µm
_08771_,24.74µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[10\],24.74µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[11\],24.74µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[3\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[3\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[4\],24.74µm
_01664_,24.7µm
_00131_,24.69µm
_00366_,24.69µm
_01353_,24.69µm
_02053_,24.69µm
_02106_,24.69µm
_03475_,24.69µm
_03995_,24.69µm
_04549_,24.69µm
_04583_,24.69µm
_04607_,24.69µm
_04636_,24.69µm
_04895_,24.69µm
_05350_,24.69µm
_05768_,24.69µm
_05939_,24.69µm
_06637_,24.69µm
_06717_,24.69µm
_06977_,24.69µm
_07027_,24.69µm
_07141_,24.69µm
_07310_,24.69µm
_07924_,24.69µm
_07961_,24.69µm
_08028_,24.69µm
_08181_,24.69µm
_08354_,24.69µm
_08378_,24.69µm
_08980_,24.69µm
u_transform_scheduler_core.dft12_phase_onehot\[2\],24.69µm
u_transform_scheduler_core.rx_small_x2_i\[10\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[6\],24.69µm
_00134_,24.64µm
_00141_,24.64µm
_01077_,24.64µm
_02046_,24.64µm
_02494_,24.64µm
_03209_,24.64µm
_04165_,24.64µm
_06217_,24.64µm
_06600_,24.64µm
_06799_,24.64µm
_06826_,24.64µm
_06935_,24.64µm
_07048_,24.64µm
_07111_,24.64µm
_08461_,24.64µm
_08509_,24.64µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[14\],24.64µm
u_transform_scheduler_core.mod_x0_q\[2\],24.64µm
u_transform_scheduler_core.result_meta_inverse\[2\]\[0\],24.64µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[3\],24.64µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_cen,24.5µm
din_ready_o,24.5µm
_06182_,24.23µm
_07752_,24.23µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[4\],24.23µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[4\],24.23µm
_03987_,24.18µm
_04188_,24.18µm
_04336_,24.18µm
_07002_,24.18µm
_08094_,24.18µm
_08391_,24.18µm
_08646_,24.18µm
_09051_,24.18µm
input_left\[6\],24.18µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[15\],24.18µm
u_transform_scheduler_core.fft_mem_rdata\[24\],24.18µm
u_transform_scheduler_core.fft_mem_rdata\[6\],24.18µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[1\],24.18µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[10\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[6\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[0\],24.18µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[1\],24.16µm
_00171_,24.13µm
_00891_,24.13µm
_01028_,24.13µm
_02050_,24.13µm
_02206_,24.13µm
_02268_,24.13µm
_02439_,24.13µm
_02487_,24.13µm
_02686_,24.13µm
_03110_,24.13µm
_03417_,24.13µm
_03645_,24.13µm
_03730_,24.13µm
_04041_,24.13µm
_04052_,24.13µm
_05286_,24.13µm
_05472_,24.13µm
_06178_,24.13µm
_06231_,24.13µm
_06444_,24.13µm
_07290_,24.13µm
_07321_,24.13µm
_07469_,24.13µm
_07613_,24.13µm
_07615_,24.13µm
_07666_,24.13µm
_07713_,24.13µm
_07757_,24.13µm
_08301_,24.13µm
_08497_,24.13µm
_08708_,24.13µm
_08908_,24.13µm
_08951_,24.13µm
_09007_,24.13µm
debug_wdata\[12\],24.13µm
u_transform_scheduler_core.mod_x0_q\[14\],24.13µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[5\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[9\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[1\],24.13µm
_01072_,24.08µm
_01085_,24.08µm
_01103_,24.08µm
_02069_,24.08µm
_02730_,24.08µm
_03836_,24.08µm
_03870_,24.08µm
_05195_,24.08µm
_05584_,24.08µm
_05997_,24.08µm
_06015_,24.08µm
_06103_,24.08µm
_06382_,24.08µm
_06431_,24.08µm
_06468_,24.08µm
_06562_,24.08µm
_06667_,24.08µm
_07249_,24.08µm
_07436_,24.08µm
_07804_,24.08µm
_07849_,24.08µm
_08168_,24.08µm
_08482_,24.08µm
_08745_,24.08µm
_08843_,24.08µm
_09015_,24.08µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[11\],24.08µm
u_transform_scheduler_core.tx_mem_addr\[0\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[6\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[6\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_uop_reg\[1\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[3\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[22\],24.08µm
_09043_,23.85µm
_09055_,23.72µm
_04879_,23.67µm
_06161_,23.67µm
_07228_,23.67µm
_07699_,23.67µm
_08453_,23.67µm
_08993_,23.67µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[9\],23.67µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[13\],23.67µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[1\],23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[16\],23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[4\],23.67µm
_02161_,23.62µm
_02468_,23.62µm
_03708_,23.62µm
_04019_,23.62µm
_05078_,23.62µm
_07222_,23.62µm
_07416_,23.62µm
_07828_,23.62µm
_08127_,23.62µm
_08433_,23.62µm
_08468_,23.62µm
output_left\[7\],23.62µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[6\],23.62µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[1\],23.62µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[16\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[5\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[0\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[12\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[9\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[10\],23.62µm
_00438_,23.57µm
_00447_,23.57µm
_01245_,23.57µm
_01993_,23.57µm
_02130_,23.57µm
_02179_,23.57µm
_02216_,23.57µm
_02338_,23.57µm
_02607_,23.57µm
_02739_,23.57µm
_03091_,23.57µm
_03188_,23.57µm
_03231_,23.57µm
_03402_,23.57µm
_03726_,23.57µm
_04192_,23.57µm
_04450_,23.57µm
_05137_,23.57µm
_05784_,23.57µm
_05795_,23.57µm
_05838_,23.57µm
_06297_,23.57µm
_06376_,23.57µm
_06894_,23.57µm
_07212_,23.57µm
_07938_,23.57µm
_08013_,23.57µm
_08669_,23.57µm
_08778_,23.57µm
_08940_,23.57µm
_08950_,23.57µm
u_transform_scheduler_core.mod_x0_q\[4\],23.57µm
u_transform_scheduler_core.tx_sample_index\[3\],23.57µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[1\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[7\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[15\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[6\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[4\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[7\],23.57µm
_00358_,23.52µm
_00668_,23.52µm
_01861_,23.52µm
_02237_,23.52µm
_02289_,23.52µm
_02895_,23.52µm
_03530_,23.52µm
_03622_,23.52µm
_04008_,23.52µm
_04639_,23.52µm
_04910_,23.52µm
_05316_,23.52µm
_05412_,23.52µm
_05708_,23.52µm
_05748_,23.52µm
_06137_,23.52µm
_07482_,23.52µm
_07594_,23.52µm
_08407_,23.52µm
_08868_,23.52µm
_08878_,23.52µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[3\],23.52µm
dout[5],23.38µm
_07768_,23.24µm
_06991_,23.17µm
_04237_,23.11µm
_07859_,23.11µm
_08088_,23.11µm
_08315_,23.11µm
_08654_,23.11µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[15\],23.11µm
u_transform_scheduler_core.mod_x0_q\[7\],23.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[6\],23.11µm
_02508_,23.06µm
_03689_,23.06µm
_03916_,23.06µm
_03958_,23.06µm
_04043_,23.06µm
_04955_,23.06µm
_06308_,23.06µm
_08021_,23.06µm
_08573_,23.06µm
_08751_,23.06µm
echo_data\[4\],23.06µm
u_serializer.byte_index\[3\],23.06µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[13\],23.06µm
u_transform_scheduler_core.rx_small_x0_i\[10\],23.06µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[15\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[9\],23.06µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[6\],23.06µm
_00869_,23.01µm
_01535_,23.01µm
_02204_,23.01µm
_02366_,23.01µm
_03084_,23.01µm
_03262_,23.01µm
_03348_,23.01µm
_03583_,23.01µm
_03772_,23.01µm
_03905_,23.01µm
_03983_,23.01µm
_04447_,23.01µm
_04745_,23.01µm
_04929_,23.01µm
_05040_,23.01µm
_05625_,23.01µm
_05862_,23.01µm
_06567_,23.01µm
_07015_,23.01µm
_07202_,23.01µm
_07342_,23.01µm
_07422_,23.01µm
_07729_,23.01µm
_07988_,23.01µm
_08186_,23.01µm
_08675_,23.01µm
_08724_,23.01µm
_08728_,23.01µm
_08834_,23.01µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[3\],23.01µm
u_transform_scheduler_core.rx_small_x0_i\[2\],23.01µm
u_transform_scheduler_core.rx_small_x1_i\[0\],23.01µm
u_transform_scheduler_core.small_inflight_count\[2\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[13\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[2\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[10\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[4\],23.01µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[5\],23.01µm
_00167_,22.96µm
_00351_,22.96µm
_00422_,22.96µm
_01551_,22.96µm
_03031_,22.96µm
_03548_,22.96µm
_03720_,22.96µm
_03901_,22.96µm
_04342_,22.96µm
_04502_,22.96µm
_04971_,22.96µm
_05757_,22.96µm
_05873_,22.96µm
_06246_,22.96µm
_06386_,22.96µm
_06547_,22.96µm
_06751_,22.96µm
_07887_,22.96µm
_07968_,22.96µm
_08336_,22.96µm
_08484_,22.96µm
_08505_,22.96µm
_08641_,22.96µm
debug_wdata\[0\],22.96µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[3\],22.96µm
u_transform_scheduler_core.mod_x0_q\[1\],22.96µm
_06515_,22.9µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[1\],22.82µm
_07743_,22.78µm
u_transform_scheduler_core.rx_dft12_i\[6\],22.73µm
_06853_,22.61µm
_03996_,22.55µm
_04629_,22.55µm
_08403_,22.55µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[8\],22.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[14\],22.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[10\],22.55µm
_02042_,22.5µm
_03247_,22.5µm
_03989_,22.5µm
_05044_,22.5µm
_06886_,22.5µm
_07326_,22.5µm
_08248_,22.5µm
_08588_,22.5µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[4\],22.5µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[11\],22.5µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[4\],22.5µm
u_transform_scheduler_core.mod_diag_X1_i\[15\],22.5µm
u_transform_scheduler_core.mod_x0_i\[6\],22.5µm
u_transform_scheduler_core.ofdm_sample_q\[10\],22.5µm
u_transform_scheduler_core.rx_fft128_i\[1\],22.5µm
u_transform_scheduler_core.u_fft128_modulo_controller.state\[0\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[7\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[2\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[2\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[16\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[9\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],22.5µm
_00148_,22.45µm
_00160_,22.45µm
_00545_,22.45µm
_01250_,22.45µm
_02330_,22.45µm
_02453_,22.45µm
_02489_,22.45µm
_02653_,22.45µm
_03311_,22.45µm
_03331_,22.45µm
_03498_,22.45µm
_03979_,22.45µm
_04007_,22.45µm
_04118_,22.45µm
_04865_,22.45µm
_05288_,22.45µm
_05796_,22.45µm
_05867_,22.45µm
_06132_,22.45µm
_06248_,22.45µm
_06282_,22.45µm
_06303_,22.45µm
_06427_,22.45µm
_07036_,22.45µm
_07116_,22.45µm
_07397_,22.45µm
_07432_,22.45µm
_07505_,22.45µm
_07894_,22.45µm
_07923_,22.45µm
_07946_,22.45µm
_08011_,22.45µm
_08019_,22.45µm
_08828_,22.45µm
debug_data_hi\[5\],22.45µm
u_transform_scheduler_core.fft_mem_rdata\[20\],22.45µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[6\],22.45µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[0\],22.45µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[10\],22.45µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[7\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[12\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[2\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[0\],22.45µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[3\],22.45µm
_00475_,22.4µm
_00607_,22.4µm
_02271_,22.4µm
_02900_,22.4µm
_03238_,22.4µm
_03545_,22.4µm
_03665_,22.4µm
_03666_,22.4µm
_03680_,22.4µm
_03725_,22.4µm
_03937_,22.4µm
_05086_,22.4µm
_05095_,22.4µm
_05231_,22.4µm
_05857_,22.4µm
_05900_,22.4µm
_05903_,22.4µm
_06272_,22.4µm
_06422_,22.4µm
_06542_,22.4µm
_07022_,22.4µm
_07139_,22.4µm
_07390_,22.4µm
_07846_,22.4µm
_08551_,22.4µm
u_transform_scheduler_core.fft_mem_rdata\[3\],22.4µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[6\],22.4µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[2\],22.4µm
u_transform_scheduler_core.tx_sample_i\[5\],22.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[7\],22.4µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[2\],22.31µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[2\],22.31µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[5\],22.26µm
din[4],22.26µm
_07508_,21.99µm
_07868_,21.99µm
_07912_,21.99µm
_08395_,21.99µm
_08402_,21.99µm
_08983_,21.99µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[13\],21.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[3\],21.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[11\],21.99µm
_04013_,21.94µm
_04197_,21.94µm
_07945_,21.94µm
_08234_,21.94µm
_08682_,21.94µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[9\],21.94µm
u_transform_scheduler_core.rx_small_x1_i\[2\],21.94µm
u_transform_scheduler_core.rx_small_x1_i\[6\],21.94µm
u_transform_scheduler_core.rx_small_x1_q\[3\],21.94µm
u_transform_scheduler_core.rx_small_x1_q\[5\],21.94µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[11\],21.94µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[10\],21.94µm
u_transform_scheduler_core.tx_mapper_done,21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[14\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[1\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[15\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[0\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_uop_reg\[0\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[1\],21.94µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[0\],21.94µm
_00201_,21.89µm
_01013_,21.89µm
_01096_,21.89µm
_01830_,21.89µm
_02098_,21.89µm
_02367_,21.89µm
_02424_,21.89µm
_02806_,21.89µm
_02920_,21.89µm
_03166_,21.89µm
_03832_,21.89µm
_03988_,21.89µm
_04222_,21.89µm
_04623_,21.89µm
_04873_,21.89µm
_05257_,21.89µm
_05275_,21.89µm
_05623_,21.89µm
_05856_,21.89µm
_05876_,21.89µm
_05983_,21.89µm
_06245_,21.89µm
_06461_,21.89µm
_06486_,21.89µm
_06535_,21.89µm
_06594_,21.89µm
_06814_,21.89µm
_07200_,21.89µm
_07229_,21.89µm
_07315_,21.89µm
_07502_,21.89µm
_07722_,21.89µm
_07781_,21.89µm
_08364_,21.89µm
_08390_,21.89µm
_08452_,21.89µm
_08583_,21.89µm
_09020_,21.89µm
_09022_,21.89µm
debug_wdata\[10\],21.89µm
debug_wdata\[11\],21.89µm
net11,21.89µm
input_left\[8\],21.89µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[0\],21.89µm
u_transform_scheduler_core.tx_sample_q\[6\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[4\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[7\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[8\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[1\],21.89µm
_00001_,21.84µm
_01047_,21.84µm
_01700_,21.84µm
_01739_,21.84µm
_01872_,21.84µm
_01941_,21.84µm
_02214_,21.84µm
_02243_,21.84µm
_03279_,21.84µm
_03357_,21.84µm
_03491_,21.84µm
_04160_,21.84µm
_04594_,21.84µm
_04893_,21.84µm
_04894_,21.84µm
_04965_,21.84µm
_05133_,21.84µm
_05244_,21.84µm
_06342_,21.84µm
_06527_,21.84µm
_06670_,21.84µm
_07170_,21.84µm
_07622_,21.84µm
_07779_,21.84µm
_07811_,21.84µm
_07937_,21.84µm
_08372_,21.84µm
_08954_,21.84µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[12\],21.84µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[2\],21.7µm
_03399_,21.56µm
_07261_,21.43µm
_08201_,21.43µm
_08561_,21.43µm
_03256_,21.38µm
_04550_,21.38µm
_04576_,21.38µm
_06158_,21.38µm
_07155_,21.38µm
_07493_,21.38µm
debug_data_hi\[2\],21.38µm
debug_wdata\[1\],21.38µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[0\],21.38µm
u_transform_scheduler_core.mod_diag_X1_i\[1\],21.38µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[15\],21.38µm
u_transform_scheduler_core.tx_dout\[1\],21.38µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[10\],21.38µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[10\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[6\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[10\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[11\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[2\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[18\],21.38µm
_00109_,21.33µm
_00158_,21.33µm
_01084_,21.33µm
_01092_,21.33µm
_02099_,21.33µm
_02178_,21.33µm
_02399_,21.33µm
_02556_,21.33µm
_02617_,21.33µm
_02751_,21.33µm
_02878_,21.33µm
_03129_,21.33µm
_03732_,21.33µm
_04187_,21.33µm
_04243_,21.33µm
_04423_,21.33µm
_04730_,21.33µm
_04926_,21.33µm
_04957_,21.33µm
_05451_,21.33µm
_05483_,21.33µm
_05738_,21.33µm
_06108_,21.33µm
_06828_,21.33µm
_07122_,21.33µm
_07238_,21.33µm
_07329_,21.33µm
_07638_,21.33µm
_07772_,21.33µm
_07809_,21.33µm
_07930_,21.33µm
_07998_,21.33µm
_08182_,21.33µm
_08481_,21.33µm
debug_addr\[1\],21.33µm
u_transform_scheduler_core.rx_small_x0_q\[2\],21.33µm
u_transform_scheduler_core.rx_small_x2_i\[3\],21.33µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[4\],21.33µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[6\],21.33µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[9\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[15\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[9\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[10\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[9\],21.33µm
_00266_,21.28µm
_01809_,21.28µm
_01853_,21.28µm
_01930_,21.28µm
_02531_,21.28µm
_03270_,21.28µm
_03477_,21.28µm
_03560_,21.28µm
_04166_,21.28µm
_04444_,21.28µm
_04477_,21.28µm
_04589_,21.28µm
_04843_,21.28µm
_05079_,21.28µm
_05121_,21.28µm
_05132_,21.28µm
_05248_,21.28µm
_05354_,21.28µm
_05597_,21.28µm
_05758_,21.28µm
_06053_,21.28µm
_06592_,21.28µm
_07134_,21.28µm
_07297_,21.28µm
_08260_,21.28µm
debug_wdata\[3\],21.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[2\],21.28µm
