Instance,Terminal,Layer,X location,Y location,Voltage
load_slew1563,VDD,Metal1,426.9530,699.9815,4.999229
fanout1562,VDD,Metal1,413.1030,670.9580,4.999538
fanout1561,VDD,Metal1,293.8230,670.9580,4.999577
load_slew1560,VDD,Metal1,379.3530,701.1380,4.999133
fanout1559,VDD,Metal1,352.0630,669.6820,4.999541
fanout1558,VDD,Metal1,426.5430,619.2820,4.999484
load_slew1557,VDD,Metal1,352.4130,619.2730,4.999584
fanout1556,VDD,Metal1,343.6630,630.6380,4.999738
load_slew1555,VDD,Metal1,307.2920,701.3360,4.999145
fanout1554,VDD,Metal1,284.3030,701.1980,4.999144
load_slew1553,VDD,Metal1,314.3330,600.4065,4.999687
fanout1552,VDD,Metal1,306.1430,610.4780,4.999675
fanout1551,VDD,Metal1,15.5030,1084.2380,4.999561
fanout1550,VDD,Metal1,33.9830,1094.3180,4.999668
fanout1549,VDD,Metal1,34.5430,1093.0420,4.999668
fanout1548,VDD,Metal1,16.6230,943.1180,4.999678
fanout1547,VDD,Metal1,31.7430,943.1180,4.999676
fanout1546,VDD,Metal1,30.0630,842.3180,4.999884
fanout1545,VDD,Metal1,210.3830,699.9220,4.999332
load_slew1544,VDD,Metal1,247.1930,619.3415,4.999595
fanout1543,VDD,Metal1,230.5430,689.8420,4.999441
load_slew1542,VDD,Metal1,235.0520,681.1760,4.999635
fanout1541,VDD,Metal1,223.2630,691.1180,4.999441
load_slew1540,VDD,Metal1,211.2930,650.8065,4.999671
fanout1539,VDD,Metal1,194.7030,689.8420,4.999484
fanout1538,VDD,Metal1,31.1830,822.1580,4.999866
load_slew1537,VDD,Metal1,37.6930,781.8465,4.999622
fanout1536,VDD,Metal1,18.3030,911.6020,4.999869
load_slew1535,VDD,Metal1,99.8530,701.2065,4.999637
fanout1534,VDD,Metal1,116.3030,691.1180,4.999393
load_slew1533,VDD,Metal1,101.5930,679.8215,4.999648
fanout1532,VDD,Metal1,101.1830,691.1180,4.999391
load_slew1531,VDD,Metal1,129.7720,619.1440,4.999606
fanout1530,VDD,Metal1,107.9030,620.5580,4.999599
fanout1529,VDD,Metal1,53.0230,649.5220,4.999617
load_slew1528,VDD,Metal1,29.8530,709.9930,4.999868
fanout1527,VDD,Metal1,56.3830,669.6820,4.999774
load_slew1526,VDD,Metal1,29.8530,689.8330,4.999496
fanout1525,VDD,Metal1,19.4230,650.7980,4.999638
load_slew1524,VDD,Metal1,31.7720,600.5360,4.999708
fanout1523,VDD,Metal1,37.9030,589.0420,4.999450
fanout1522,VDD,Metal1,22.7830,560.0780,4.999647
load_slew1521,VDD,Metal1,491.8530,296.7130,4.999642
fanout1520,VDD,Metal1,429.9030,308.0780,4.999633
fanout1519,VDD,Metal1,273.1030,568.8820,4.999533
fanout1518,VDD,Metal1,499.9030,570.1580,4.999556
load_slew1517,VDD,Metal1,505.2930,560.0865,4.999400
fanout1516,VDD,Metal1,504.9430,558.8020,4.999400
load_slew1515,VDD,Metal1,493.5330,550.0065,4.999599
fanout1514,VDD,Metal1,473.5830,589.0420,4.999678
load_slew1513,VDD,Metal1,450.4130,558.7930,4.999350
fanout1512,VDD,Metal1,411.4230,560.0780,4.999337
fanout1511,VDD,Metal1,441.6630,548.7220,4.999537
load_slew1510,VDD,Metal1,424.6530,568.8730,4.999531
fanout1509,VDD,Metal1,401.9030,558.8020,4.999337
fanout1508,VDD,Metal1,431.5830,417.6820,4.999369
wire1507,VDD,Metal1,539.4530,357.1930,4.999509
fanout1506,VDD,Metal1,534.6230,429.0380,4.999685
fanout1505,VDD,Metal1,429.9030,408.8780,4.999496
wire1504,VDD,Metal1,472.8130,358.4865,4.999479
fanout1503,VDD,Metal1,446.7030,408.8780,4.999507
wire1502,VDD,Metal1,377.0530,498.3130,4.999562
fanout1501,VDD,Metal1,373.3430,560.0780,4.999382
load_slew1500,VDD,Metal1,365.3530,549.9380,4.999556
fanout1499,VDD,Metal1,355.4230,599.1220,4.999680
load_slew1498,VDD,Metal1,333.9330,499.6065,4.999550
fanout1497,VDD,Metal1,300.5430,560.0780,4.999454
fanout1496,VDD,Metal1,313.9830,589.0420,4.999526
load_slew1495,VDD,Metal1,304.3130,558.8615,4.999454
fanout1494,VDD,Metal1,292.7030,548.7220,4.999450
fanout1493,VDD,Metal1,289.3430,408.8780,4.999566
load_slew1492,VDD,Metal1,373.1330,417.6730,4.999373
fanout1491,VDD,Metal1,329.1030,439.1180,4.999695
load_slew1490,VDD,Metal1,372.8120,358.6160,4.999431
fanout1489,VDD,Metal1,351.5030,348.3980,4.999729
load_slew1488,VDD,Metal1,343.4530,407.5930,4.999552
fanout1487,VDD,Metal1,280.3830,468.0820,4.999585
fanout1486,VDD,Metal1,147.6630,539.9180,4.999494
load_slew1485,VDD,Metal1,244.3330,568.8730,4.999541
fanout1484,VDD,Metal1,250.1430,560.0780,4.999336
load_slew1483,VDD,Metal1,279.6130,488.2330,4.999432
fanout1482,VDD,Metal1,253.5030,558.8020,4.999336
load_slew1481,VDD,Metal1,171.5330,538.6330,4.999524
fanout1480,VDD,Metal1,161.6630,558.8020,4.999599
load_slew1479,VDD,Metal1,161.4530,469.3665,4.999608
fanout1478,VDD,Metal1,152.7030,479.4380,4.999631
fanout1477,VDD,Metal1,155.5030,429.0380,4.999642
load_slew1476,VDD,Metal1,272.3330,417.6730,4.999347
fanout1475,VDD,Metal1,256.8630,418.9580,4.999342
load_slew1474,VDD,Metal1,245.5130,358.4180,4.999308
fanout1473,VDD,Metal1,231.1030,357.2020,4.999304
load_slew1472,VDD,Metal1,180.7320,419.0960,4.999454
fanout1471,VDD,Metal1,156.6230,437.8420,4.999779
wire1470,VDD,Metal1,160.8930,367.2730,4.999591
fanout1469,VDD,Metal1,131.4230,367.2820,4.999575
fanout1468,VDD,Metal1,32.3030,590.3180,4.999450
load_slew1467,VDD,Metal1,133.4530,479.4465,4.999598
fanout1466,VDD,Metal1,132.5430,570.1580,4.999577
fanout1465,VDD,Metal1,127.5030,589.0420,4.999281
load_slew1464,VDD,Metal1,102.6530,538.6330,4.999468
fanout1463,VDD,Metal1,101.1830,549.9980,4.999491
load_slew1462,VDD,Metal1,25.3730,489.5265,4.999742
fanout1461,VDD,Metal1,18.3030,519.7580,4.999668
load_slew1460,VDD,Metal1,38.2530,548.7130,4.999553
fanout1459,VDD,Metal1,46.8630,518.4820,4.999549
fanout1458,VDD,Metal1,17.7430,449.1980,4.999759
load_slew1457,VDD,Metal1,111.6130,418.9665,4.999289
fanout1456,VDD,Metal1,101.1830,418.9580,4.999282
wire1455,VDD,Metal1,110.4930,408.8865,4.999706
fanout1454,VDD,Metal1,96.7030,427.7620,4.999620
load_slew1453,VDD,Metal1,31.5330,377.3530,4.999793
fanout1452,VDD,Metal1,18.3030,458.0020,4.999810
load_slew1451,VDD,Metal1,24.2530,417.6730,4.999487
