net,length_um
_03446_,26.93µm
_05067_,26.93µm
_05252_,26.93µm
_05279_,26.93µm
_05372_,26.93µm
_05724_,26.93µm
_06084_,26.93µm
_06145_,26.93µm
_07060_,26.93µm
_07367_,26.93µm
_07757_,26.93µm
_08043_,26.93µm
_08403_,26.93µm
_08578_,26.93µm
_08731_,26.93µm
_09046_,26.93µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[12\],26.93µm
u_transform_scheduler_core.fft_mem_rdata\[11\],26.93µm
u_transform_scheduler_core.fft_mem_rdata\[6\],26.93µm
u_transform_scheduler_core.fft_mem_rdata\[9\],26.93µm
u_transform_scheduler_core.mod_diag_X1_q\[5\],26.93µm
u_transform_scheduler_core.rx_small_x1_i\[5\],26.93µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[4\],26.93µm
u_transform_scheduler_core.tx_dout\[3\],26.93µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[3\],26.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[6\],26.93µm
_01839_,26.88µm
_01995_,26.88µm
_03323_,26.88µm
_03540_,26.88µm
_03757_,26.88µm
_04973_,26.88µm
_05017_,26.88µm
_05120_,26.88µm
_05247_,26.88µm
_06050_,26.88µm
_08289_,26.88µm
_08523_,26.88µm
debug_data_hi\[1\],26.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[2\],26.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[12\],26.88µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[5\],26.79µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[5\],26.74µm
dout[5],26.74µm
_07549_,26.65µm
_08254_,26.47µm
u_serializer.byte_index\[3\],26.47µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[5\],26.47µm
_00763_,26.42µm
_02192_,26.42µm
_04244_,26.42µm
_04810_,26.42µm
_06900_,26.42µm
_07769_,26.42µm
_07782_,26.42µm
_08120_,26.42µm
_08127_,26.42µm
_08468_,26.42µm
_08992_,26.42µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[1\],26.42µm
u_transform_scheduler_core.mod_x0_q\[2\],26.42µm
u_transform_scheduler_core.u_fft128_modulo_controller.pending_writes_done,26.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[8\],26.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[13\],26.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[8\],26.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[3\],26.42µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[2\],26.42µm
_02244_,26.37µm
_02334_,26.37µm
_02890_,26.37µm
_04027_,26.37µm
_04034_,26.37µm
_04342_,26.37µm
_04520_,26.37µm
_04882_,26.37µm
_05671_,26.37µm
_06498_,26.37µm
_07196_,26.37µm
_07253_,26.37µm
_07845_,26.37µm
_08390_,26.37µm
_08431_,26.37µm
_08894_,26.37µm
_08895_,26.37µm
_09035_,26.37µm
u_transform_scheduler_core.tx_sample_i\[6\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[5\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[1\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[12\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[8\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[7\],26.37µm
_01594_,26.32µm
_02352_,26.32µm
_03327_,26.32µm
_04195_,26.32µm
_04575_,26.32µm
_04594_,26.32µm
_07102_,26.32µm
_07644_,26.32µm
_07729_,26.32µm
_07775_,26.32µm
_07900_,26.32µm
_08556_,26.32µm
_09029_,26.32µm
dout[6],26.18µm
_08218_,26.01µm
_02043_,25.91µm
_04942_,25.91µm
_07745_,25.91µm
_08551_,25.91µm
_08685_,25.91µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[8\],25.91µm
_02182_,25.86µm
_03958_,25.86µm
_04073_,25.86µm
_04237_,25.86µm
_04556_,25.86µm
_04799_,25.86µm
_06868_,25.86µm
_07153_,25.86µm
_07284_,25.86µm
_07294_,25.86µm
_08267_,25.86µm
_08336_,25.86µm
_08353_,25.86µm
_08400_,25.86µm
_08426_,25.86µm
debug_wdata\[8\],25.86µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[9\],25.86µm
u_transform_scheduler_core.dft12_sent_twiddle_re,25.86µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[5\],25.86µm
u_transform_scheduler_core.mod_x0_i\[10\],25.86µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[10\],25.86µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[3\],25.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[11\],25.86µm
_00056_,25.81µm
_02228_,25.81µm
_03238_,25.81µm
_03938_,25.81µm
_04033_,25.81µm
_04193_,25.81µm
_04217_,25.81µm
_04465_,25.81µm
_04915_,25.81µm
_05097_,25.81µm
_05152_,25.81µm
_05697_,25.81µm
_05718_,25.81µm
_05847_,25.81µm
_05909_,25.81µm
_05975_,25.81µm
_06369_,25.81µm
_07488_,25.81µm
_07680_,25.81µm
_08051_,25.81µm
_08524_,25.81µm
_08552_,25.81µm
_08669_,25.81µm
_08821_,25.81µm
_09039_,25.81µm
_09041_,25.81µm
echo_data\[1\],25.81µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[4\],25.81µm
u_transform_scheduler_core.mod_diag_X1_i\[6\],25.81µm
u_transform_scheduler_core.result_meta_inverse\[1\]\[0\],25.81µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[14\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[1\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[1\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[15\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[11\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[8\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[13\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[12\],25.81µm
_00145_,25.76µm
_01177_,25.76µm
_01988_,25.76µm
_02026_,25.76µm
_02056_,25.76µm
_02071_,25.76µm
_02213_,25.76µm
_02237_,25.76µm
_02802_,25.76µm
_02867_,25.76µm
_02900_,25.76µm
_03247_,25.76µm
_03274_,25.76µm
_03381_,25.76µm
_03509_,25.76µm
_04068_,25.76µm
_04141_,25.76µm
_04187_,25.76µm
_04366_,25.76µm
_05059_,25.76µm
_05119_,25.76µm
_05228_,25.76µm
_05884_,25.76µm
_06080_,25.76µm
_08066_,25.76µm
_08503_,25.76µm
_08527_,25.76µm
_09016_,25.76µm
_09034_,25.76µm
u_transform_scheduler_core.rx_dft12_index\[0\],25.76µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[2\],25.76µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[6\],25.76µm
_03715_,25.4µm
_04000_,25.35µm
_04255_,25.35µm
_08080_,25.35µm
u_transform_scheduler_core.rx_fft128_index\[5\],25.35µm
_01833_,25.3µm
_05405_,25.3µm
_07212_,25.3µm
_07762_,25.3µm
_08166_,25.3µm
_08435_,25.3µm
_08959_,25.3µm
debug_data_hi\[5\],25.3µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[11\],25.3µm
u_transform_scheduler_core.rx_small_x1_i\[4\],25.3µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[8\],25.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[12\],25.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[11\],25.3µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[13\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[12\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_sum_q_reg\[0\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_full,25.3µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[5\],25.3µm
_00012_,25.25µm
_00133_,25.25µm
_00137_,25.25µm
_00171_,25.25µm
_01079_,25.25µm
_01822_,25.25µm
_01866_,25.25µm
_02030_,25.25µm
_02138_,25.25µm
_02146_,25.25µm
_02803_,25.25µm
_03088_,25.25µm
_03105_,25.25µm
_03277_,25.25µm
_04153_,25.25µm
_04224_,25.25µm
_04331_,25.25µm
_05121_,25.25µm
_05134_,25.25µm
_05274_,25.25µm
_05569_,25.25µm
_05622_,25.25µm
_06458_,25.25µm
_06852_,25.25µm
_07333_,25.25µm
_07798_,25.25µm
_07906_,25.25µm
_08573_,25.25µm
_08677_,25.25µm
_08867_,25.25µm
_08878_,25.25µm
debug_read_latch\[3\],25.25µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[8\],25.25µm
u_transform_scheduler_core.mod_x0_i\[6\],25.25µm
u_transform_scheduler_core.rx_fft128_i\[6\],25.25µm
u_transform_scheduler_core.tx_dout\[1\],25.25µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[1\],25.25µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[18\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[13\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[12\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[10\],25.25µm
_00774_,25.2µm
_00789_,25.2µm
_01872_,25.2µm
_02110_,25.2µm
_03212_,25.2µm
_03332_,25.2µm
_03960_,25.2µm
_05111_,25.2µm
_05197_,25.2µm
_05938_,25.2µm
_06217_,25.2µm
_06608_,25.2µm
_06692_,25.2µm
_06886_,25.2µm
_08558_,25.2µm
_08682_,25.2µm
u_transform_scheduler_core.rx_fft128_index\[4\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[4\],25.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[8\],25.2µm
dout[4],25.06µm
u_transform_scheduler_core.dft12_state\[3\],24.89µm
_07733_,24.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[9\],24.79µm
_03951_,24.74µm
_04387_,24.74µm
_04550_,24.74µm
_04812_,24.74µm
_05552_,24.74µm
_07170_,24.74µm
_07619_,24.74µm
_08419_,24.74µm
_08854_,24.74µm
echo_data\[4\],24.74µm
output_left\[7\],24.74µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[3\],24.74µm
u_transform_scheduler_core.dft12_sent_x2_i,24.74µm
u_transform_scheduler_core.ofdm_sample_index\[4\],24.74µm
u_transform_scheduler_core.rx_small_x1_q\[10\],24.74µm
u_transform_scheduler_core.rx_state\[4\],24.74µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[1\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[0\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[8\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[5\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[0\],24.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[5\],24.74µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[3\],24.74µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[4\],24.74µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[5\],24.74µm
_00150_,24.69µm
_00163_,24.69µm
_00165_,24.69µm
_02020_,24.69µm
_02465_,24.69µm
_03847_,24.69µm
_04148_,24.69µm
_04445_,24.69µm
_04573_,24.69µm
_04940_,24.69µm
_05424_,24.69µm
_05448_,24.69µm
_06896_,24.69µm
_07229_,24.69µm
_07452_,24.69µm
_07458_,24.69µm
_07732_,24.69µm
_07758_,24.69µm
_07807_,24.69µm
_08092_,24.69µm
_08460_,24.69µm
_08571_,24.69µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[5\],24.69µm
u_transform_scheduler_core.rx_small_x2_i\[4\],24.69µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[13\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[15\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[14\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[14\],24.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[7\],24.69µm
_00151_,24.64µm
_00208_,24.64µm
_00927_,24.64µm
_02029_,24.64µm
_02085_,24.64µm
_02135_,24.64µm
_02279_,24.64µm
_03361_,24.64µm
_03367_,24.64µm
_03399_,24.64µm
_04336_,24.64µm
_04702_,24.64µm
_04980_,24.64µm
_05337_,24.64µm
_06010_,24.64µm
_06643_,24.64µm
_07353_,24.64µm
_07379_,24.64µm
_07854_,24.64µm
_08089_,24.64µm
_08382_,24.64µm
_08572_,24.64µm
_09004_,24.64µm
u_transform_scheduler_core.rx_small_x1_i\[3\],24.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[0\],24.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[9\],24.64µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[4\],24.55µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[0\],24.55µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[1\],24.5µm
_07249_,24.23µm
_08260_,24.23µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[0\],24.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[21\],24.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[8\],24.23µm
_03982_,24.18µm
_04037_,24.18µm
_04412_,24.18µm
_04442_,24.18µm
_05862_,24.18µm
_07321_,24.18µm
_08169_,24.18µm
_08333_,24.18µm
_08567_,24.18µm
debug_addr\[2\],24.18µm
u_transform_scheduler_core.rx_small_x0_q\[4\],24.18µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[5\],24.18µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[4\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[8\],24.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[4\],24.18µm
_00131_,24.13µm
_01989_,24.13µm
_02170_,24.13µm
_02185_,24.13µm
_02197_,24.13µm
_02234_,24.13µm
_03592_,24.13µm
_04002_,24.13µm
_04282_,24.13µm
_05170_,24.13µm
_05478_,24.13µm
_05665_,24.13µm
_05941_,24.13µm
_07197_,24.13µm
_07764_,24.13µm
_08136_,24.13µm
_08863_,24.13µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[10\],24.13µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[7\],24.13µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[2\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[4\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[1\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[9\],24.13µm
_01528_,24.08µm
_01814_,24.08µm
_01819_,24.08µm
_01820_,24.08µm
_02012_,24.08µm
_02086_,24.08µm
_03336_,24.08µm
_03820_,24.08µm
_04624_,24.08µm
_04869_,24.08µm
_04983_,24.08µm
_05356_,24.08µm
_05477_,24.08µm
_05576_,24.08µm
_06058_,24.08µm
_06126_,24.08µm
_06626_,24.08µm
_06686_,24.08µm
_07006_,24.08µm
_07147_,24.08µm
_07191_,24.08µm
_07336_,24.08µm
_07347_,24.08µm
_07365_,24.08µm
_07572_,24.08µm
_08374_,24.08µm
_08450_,24.08µm
_08844_,24.08µm
_08901_,24.08µm
_09011_,24.08µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[4\],24.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[20\],24.08µm
_06914_,24.02µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[5\],23.94µm
dout[2],23.94µm
_06828_,23.77µm
_07684_,23.72µm
_07791_,23.72µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[4\],23.68µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[13\],23.67µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[13\],23.67µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[6\],23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[11\],23.67µm
_03704_,23.62µm
_03913_,23.62µm
_04008_,23.62µm
_04378_,23.62µm
_04899_,23.62µm
_07512_,23.62µm
_08268_,23.62µm
_08925_,23.62µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[4\],23.62µm
u_transform_scheduler_core.rx_small_x0_i\[5\],23.62µm
u_transform_scheduler_core.rx_small_x1_i\[0\],23.62µm
u_transform_scheduler_core.rx_state\[10\],23.62µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[7\],23.62µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[11\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[9\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[8\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[3\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[3\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[0\],23.62µm
_00821_,23.57µm
_01760_,23.57µm
_02864_,23.57µm
_03256_,23.57µm
_03742_,23.57µm
_04359_,23.57µm
_04993_,23.57µm
_05147_,23.57µm
_05738_,23.57µm
_05973_,23.57µm
_06005_,23.57µm
_06234_,23.57µm
_06719_,23.57µm
_07513_,23.57µm
_07787_,23.57µm
_07809_,23.57µm
_07853_,23.57µm
_07860_,23.57µm
_07924_,23.57µm
_08297_,23.57µm
_08672_,23.57µm
_08735_,23.57µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[4\],23.57µm
u_transform_scheduler_core.rx_small_x0_i\[6\],23.57µm
u_transform_scheduler_core.tx_sample_q\[5\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[1\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[14\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[4\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[2\],23.57µm
_00468_,23.52µm
_00842_,23.52µm
_00878_,23.52µm
_01439_,23.52µm
_03273_,23.52µm
_03359_,23.52µm
_03391_,23.52µm
_03505_,23.52µm
_03599_,23.52µm
_04226_,23.52µm
_04512_,23.52µm
_04755_,23.52µm
_04928_,23.52µm
_04956_,23.52µm
_05182_,23.52µm
_05534_,23.52µm
_06130_,23.52µm
_07402_,23.52µm
_07902_,23.52µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[0\],23.52µm
u_transform_scheduler_core.rx_small_x0_i\[3\],23.52µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[14\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[7\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[8\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[11\],23.52µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[2\],23.43µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[6\],23.38µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[7\],23.38µm
dout[7],23.38µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[4\],23.16µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[1\],23.16µm
_04581_,23.11µm
_05415_,23.11µm
_09021_,23.11µm
u_transform_scheduler_core.mod_diag_X1_q\[14\],23.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[19\],23.11µm
_04989_,23.06µm
_06556_,23.06µm
_07134_,23.06µm
_07382_,23.06µm
_07532_,23.06µm
_07590_,23.06µm
_08278_,23.06µm
_08808_,23.06µm
_09055_,23.06µm
u_transform_scheduler_core.dft12_sent_uop,23.06µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[4\],23.06µm
u_transform_scheduler_core.mod_diag_X0_i\[3\],23.06µm
u_transform_scheduler_core.rx_dft12_i\[6\],23.06µm
u_transform_scheduler_core.rx_small_x0_q\[0\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[10\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[0\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[6\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[9\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[7\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[7\],23.06µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[8\],23.06µm
_00181_,23.01µm
_01954_,23.01µm
_02018_,23.01µm
_02725_,23.01µm
_03430_,23.01µm
_03529_,23.01µm
_03579_,23.01µm
_03763_,23.01µm
_03840_,23.01µm
_04032_,23.01µm
_04246_,23.01µm
_05018_,23.01µm
_05759_,23.01µm
_06363_,23.01µm
_06457_,23.01µm
_06717_,23.01µm
_07272_,23.01µm
_07372_,23.01µm
_07422_,23.01µm
_07450_,23.01µm
_07525_,23.01µm
_07988_,23.01µm
_08156_,23.01µm
_08745_,23.01µm
_08843_,23.01µm
_09019_,23.01µm
debug_addr\[6\],23.01µm
debug_data_hi\[2\],23.01µm
debug_read_latch\[2\],23.01µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[11\],23.01µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[5\],23.01µm
u_transform_scheduler_core.mod_x0_q\[4\],23.01µm
u_transform_scheduler_core.rx_small_x1_i\[2\],23.01µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[3\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[11\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[2\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[6\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[7\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[4\],23.01µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[3\],23.01µm
_02050_,22.96µm
_02690_,22.96µm
_02834_,22.96µm
_03379_,22.96µm
_03433_,22.96µm
_03451_,22.96µm
_03459_,22.96µm
_03637_,22.96µm
_03663_,22.96µm
_03755_,22.96µm
_04163_,22.96µm
_05297_,22.96µm
_05377_,22.96µm
_05733_,22.96µm
_05737_,22.96µm
_05895_,22.96µm
_05922_,22.96µm
_06003_,22.96µm
_06956_,22.96µm
_08205_,22.96µm
_08361_,22.96µm
_09054_,22.96µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[9\],22.96µm
_05899_,22.9µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_cen,22.82µm
dout[0],22.82µm
_05078_,22.55µm
_07786_,22.55µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[1\],22.55µm
u_transform_scheduler_core.mod_x0_q\[10\],22.55µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[17\],22.55µm
_02035_,22.5µm
_04021_,22.5µm
_04200_,22.5µm
_04369_,22.5µm
_05374_,22.5µm
_06276_,22.5µm
_06514_,22.5µm
_07310_,22.5µm
_08897_,22.5µm
debug_read_latch\[14\],22.5µm
u_transform_scheduler_core.dft12_phase_onehot\[0\],22.5µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[1\],22.5µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[10\],22.5µm
u_transform_scheduler_core.rx_state\[8\],22.5µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[10\],22.5µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[3\],22.5µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[7\],22.5µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[2\],22.5µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[26\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[10\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[14\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[9\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_i_reg\[0\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[0\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[0\],22.5µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[6\],22.5µm
_00512_,22.45µm
_00822_,22.45µm
_01487_,22.45µm
_01774_,22.45µm
_02804_,22.45µm
_02974_,22.45µm
_03117_,22.45µm
_03701_,22.45µm
_03865_,22.45µm
_03866_,22.45µm
_04058_,22.45µm
_04183_,22.45µm
_04213_,22.45µm
_04500_,22.45µm
_04920_,22.45µm
_05489_,22.45µm
_05595_,22.45µm
_05890_,22.45µm
_06325_,22.45µm
_06740_,22.45µm
_07162_,22.45µm
_07616_,22.45µm
_08311_,22.45µm
_08612_,22.45µm
_08619_,22.45µm
_08744_,22.45µm
u_transform_scheduler_core.rx_small_x1_q\[3\],22.45µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[8\],22.45µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[10\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_uop_reg\[0\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[15\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[2\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[0\],22.45µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[2\],22.45µm
_00994_,22.4µm
