net,length_um
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[15\],33.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[2\],33.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[9\],33.09µm
_04527_,33.04µm
_06482_,33.04µm
_09116_,33.04µm
_09815_,33.04µm
u_transform_scheduler_core.dft12_sent_x2_q,33.04µm
u_transform_scheduler_core.result_meta_radix3\[2\]\[0\],33.04µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[6\],33.04µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[8\],33.04µm
_04650_,32.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_full,32.68µm
_04870_,32.63µm
_08954_,32.63µm
u_transform_scheduler_core.rx_fft128_index\[2\],32.63µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[12\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[1\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[14\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[9\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[18\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[20\],32.63µm
_04280_,32.58µm
_05412_,32.58µm
_08693_,32.58µm
output_left\[5\],32.58µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[10\],32.58µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[11\],32.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[9\],32.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[15\],32.58µm
_03040_,32.53µm
_05610_,32.53µm
_08041_,32.53µm
_08375_,32.53µm
_08835_,32.53µm
_08882_,32.53µm
_09161_,32.53µm
_09739_,32.53µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[25\],32.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[7\],32.53µm
clknet_leaf_2_clk_regs,32.53µm
_02266_,32.48µm
_04974_,32.48µm
_07140_,32.48µm
_07256_,32.48µm
_07882_,32.48µm
_08656_,32.48µm
_08986_,32.48µm
_09179_,32.48µm
_09509_,32.48µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[8\],32.48µm
_05047_,32.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[14\],32.12µm
_06607_,32.07µm
_08935_,32.07µm
_09608_,32.07µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[4\],32.07µm
u_transform_scheduler_core.tx_capture_done,32.07µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.cp_length_reg\[1\],32.07µm
_04419_,32.02µm
_05201_,32.02µm
_05538_,32.02µm
_08819_,32.02µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[9\],32.02µm
u_transform_scheduler_core.mod_x0_q\[11\],32.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[4\],32.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[15\],32.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[13\],32.02µm
_02234_,31.97µm
_05128_,31.97µm
_06352_,31.97µm
_06907_,31.97µm
_08933_,31.97µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[1\],31.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[12\],31.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[10\],31.97µm
_02258_,31.92µm
_07009_,31.92µm
_07194_,31.92µm
_07279_,31.92µm
_08529_,31.92µm
_08705_,31.92µm
_08724_,31.92µm
_09235_,31.92µm
_09266_,31.92µm
_09295_,31.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[3\],31.92µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[3\],31.56µm
_02624_,31.51µm
_05424_,31.51µm
_08680_,31.51µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[11\],31.51µm
_02002_,31.46µm
_03641_,31.46µm
_04652_,31.46µm
_04967_,31.46µm
_06545_,31.46µm
_08660_,31.46µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[10\],31.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[5\],31.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[11\],31.46µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[2\],31.46µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[5\],31.46µm
_02170_,31.41µm
_03186_,31.41µm
_04206_,31.41µm
_05005_,31.41µm
_05126_,31.41µm
_06528_,31.41µm
_08480_,31.41µm
_09471_,31.41µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[4\],31.41µm
u_transform_scheduler_core.small_sent_twiddle_im,31.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[3\],31.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[4\],31.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[15\],31.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[8\],31.41µm
_02648_,31.36µm
_04086_,31.36µm
_04095_,31.36µm
_06798_,31.36µm
_07042_,31.36µm
_08297_,31.36µm
_09363_,31.36µm
u_transform_scheduler_core.tx_mapper_done,31.36µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[3\],31.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[11\],31.36µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[0\],31.22µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[7\],31µm
u_transform_scheduler_core.result_meta_read_pointer\[0\],30.95µm
_02398_,30.9µm
_06987_,30.9µm
_09422_,30.9µm
_09433_,30.9µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[9\],30.9µm
u_transform_scheduler_core.fft_mem_rdata\[26\],30.9µm
u_transform_scheduler_core.mod_diag_X0_q\[1\],30.9µm
u_transform_scheduler_core.rx_small_x1_i\[8\],30.9µm
u_transform_scheduler_core.u_fft128_modulo_controller.pending_writes_done,30.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[10\],30.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[7\],30.9µm
_00051_,30.85µm
_02165_,30.85µm
_02208_,30.85µm
_05496_,30.85µm
_05591_,30.85µm
_06477_,30.85µm
_08148_,30.85µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[8\],30.85µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[5\],30.85µm
u_transform_scheduler_core.mod_diag_X0_i\[8\],30.85µm
_02319_,30.8µm
_02580_,30.8µm
_03554_,30.8µm
_04276_,30.8µm
_04786_,30.8µm
_05918_,30.8µm
_06176_,30.8µm
_07716_,30.8µm
_07854_,30.8µm
_08517_,30.8µm
_08888_,30.8µm
_09356_,30.8µm
_10040_,30.8µm
debug_data_hi\[2\],30.8µm
clknet_leaf_301_clk_regs,30.8µm
_08525_,30.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[11\],30.44µm
_04758_,30.39µm
_05042_,30.39µm
_08023_,30.39µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[6\],30.39µm
u_transform_scheduler_core.u_fft128_modulo_controller.state\[1\],30.39µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[5\],30.39µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[3\],30.39µm
_02094_,30.34µm
_04855_,30.34µm
_07394_,30.34µm
_08642_,30.34µm
debug_read_latch\[0\],30.34µm
debug_wdata\[10\],30.34µm
input_left\[6\],30.34µm
u_transform_scheduler_core.dft12_phase_onehot\[2\],30.34µm
u_transform_scheduler_core.dft12_sent_x2_i,30.34µm
u_transform_scheduler_core.rx_small_x1_i\[4\],30.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[7\],30.34µm
net259,30.34µm
_00065_,30.29µm
_02185_,30.29µm
_02238_,30.29µm
_02854_,30.29µm
_04257_,30.29µm
_05134_,30.29µm
_05764_,30.29µm
_05965_,30.29µm
_06449_,30.29µm
_06558_,30.29µm
_08380_,30.29µm
u_transform_scheduler_core.dft12_state\[3\],30.29µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[5\],30.29µm
u_transform_scheduler_core.ofdm_output_done,30.29µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[8\],30.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[9\],30.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[14\],30.29µm
_02204_,30.24µm
_02401_,30.24µm
_02941_,30.24µm
_04204_,30.24µm
_04245_,30.24µm
_06644_,30.24µm
_07427_,30.24µm
_07595_,30.24µm
_07931_,30.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[15\],29.96µm
_04843_,29.88µm
_07369_,29.88µm
output_left\[1\],29.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[10\],29.88µm
_06080_,29.83µm
_08921_,29.83µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[1\],29.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[9\],29.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[11\],29.83µm
_04826_,29.78µm
_04952_,29.78µm
_05040_,29.78µm
_07008_,29.78µm
_07712_,29.78µm
_08947_,29.78µm
_09018_,29.78µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[7\],29.78µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[8\],29.78µm
u_transform_scheduler_core.fft_mem_rdata\[16\],29.78µm
u_transform_scheduler_core.mod_diag_X1_q\[0\],29.78µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[6\],29.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[8\],29.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[13\],29.78µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[1\],29.78µm
_03729_,29.73µm
_04169_,29.73µm
_04919_,29.73µm
_06310_,29.73µm
_06317_,29.73µm
_06972_,29.73µm
_07457_,29.73µm
_08091_,29.73µm
_08702_,29.73µm
_08894_,29.73µm
_09108_,29.73µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[12\],29.73µm
u_transform_scheduler_core.small_inflight_count\[0\],29.73µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[5\],29.73µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[10\],29.73µm
net312,29.73µm
_02632_,29.68µm
_03667_,29.68µm
_03675_,29.68µm
_04949_,29.68µm
_07736_,29.68µm
_07998_,29.68µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[8\],29.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[7\],29.68µm
_02178_,29.45µm
_02414_,29.27µm
_06643_,29.27µm
_08028_,29.27µm
_09256_,29.27µm
top_state\[11\],29.27µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[2\],29.27µm
_04407_,29.22µm
_05388_,29.22µm
_08495_,29.22µm
_08988_,29.22µm
_09519_,29.22µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[0\],29.22µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[10\],29.22µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[3\],29.22µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[6\],29.22µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[7\],29.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_q_reg\[0\],29.22µm
_00015_,29.17µm
_03062_,29.17µm
_05125_,29.17µm
_05547_,29.17µm
_06107_,29.17µm
_07359_,29.17µm
_08245_,29.17µm
_08979_,29.17µm
_09103_,29.17µm
_09572_,29.17µm
_10037_,29.17µm
u_transform_scheduler_core.fft_mem_rdata\[20\],29.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[0\],29.17µm
_01989_,29.12µm
_05226_,29.12µm
_07054_,29.12µm
_08092_,29.12µm
_09297_,29.12µm
_09336_,29.12µm
_05111_,28.84µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[12\],28.76µm
_04780_,28.71µm
_09367_,28.71µm
debug_read_latch\[3\],28.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[3\],28.71µm
_02198_,28.66µm
_02546_,28.66µm
_04878_,28.66µm
_09345_,28.66µm
_09470_,28.66µm
debug_read_latch\[5\],28.66µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[6\],28.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[18\],28.66µm
_02728_,28.61µm
_02784_,28.61µm
_04515_,28.61µm
_05626_,28.61µm
_05964_,28.61µm
_06183_,28.61µm
_08781_,28.61µm
_08792_,28.61µm
_08866_,28.61µm
_09033_,28.61µm
_09112_,28.61µm
_09157_,28.61µm
_09874_,28.61µm
output_left\[2\],28.61µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[14\],28.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_uop_reg\[0\],28.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[1\],28.61µm
_03328_,28.56µm
_05384_,28.56µm
_05577_,28.56µm
_05852_,28.56µm
_07226_,28.56µm
_08239_,28.56µm
_08512_,28.56µm
_09410_,28.56µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[12\],28.56µm
u_transform_scheduler_core.fft_mem_rdata\[17\],28.56µm
u_transform_scheduler_core.rx_small_x0_q\[6\],28.56µm
u_transform_scheduler_core.rx_small_x1_i\[6\],28.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[11\],28.56µm
_04734_,28.15µm
_07381_,28.15µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[1\],28.15µm
u_transform_scheduler_core.rx_dft12_i\[2\],28.15µm
net359,28.15µm
_01043_,28.1µm
_02890_,28.1µm
_04193_,28.1µm
_04976_,28.1µm
_05150_,28.1µm
_07422_,28.1µm
debug_addr\[7\],28.1µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[5\],28.1µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[5\],28.1µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[2\],28.1µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[0\],28.1µm
u_transform_scheduler_core.dft12_state\[2\],28.1µm
u_transform_scheduler_core.fft_mem_rdata\[8\],28.1µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[16\],28.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[10\],28.1µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[2\],28.1µm
net996,28.1µm
_01515_,28.05µm
_02030_,28.05µm
_02174_,28.05µm
_02202_,28.05µm
_03750_,28.05µm
_04866_,28.05µm
_05270_,28.05µm
_06034_,28.05µm
_06057_,28.05µm
_06082_,28.05µm
_06163_,28.05µm
_06249_,28.05µm
_06906_,28.05µm
_07325_,28.05µm
_07464_,28.05µm
_08017_,28.05µm
_08476_,28.05µm
_08643_,28.05µm
_08652_,28.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[7\],28.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[7\],28.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[6\],28.05µm
_02959_,28µm
_04064_,28µm
_04947_,28µm
_05430_,28µm
_07298_,28µm
_07673_,28µm
_08645_,28µm
_08797_,28µm
_09631_,28µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[14\],28µm
u_transform_scheduler_core.dft12_sent_x1_q,28µm
u_transform_scheduler_core.fft_mem_rdata\[29\],28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[3\],28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[13\],28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[2\],28µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[5\],27.86µm
_05068_,27.74µm
_04848_,27.69µm
_06005_,27.69µm
u_transform_scheduler_core.mod_diag_X0_i\[0\],27.64µm
_02101_,27.59µm
_05121_,27.59µm
_06168_,27.59µm
_06194_,27.59µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[12\],27.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],27.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[1\],27.59µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[7\],27.59µm
_04461_,27.54µm
_04665_,27.54µm
_04812_,27.54µm
_04839_,27.54µm
_04858_,27.54µm
_04908_,27.54µm
_05266_,27.54µm
_06145_,27.54µm
_07516_,27.54µm
_07795_,27.54µm
_08377_,27.54µm
_08971_,27.54µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[9\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[5\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[8\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[6\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[14\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[14\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[4\],27.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[2\],27.54µm
_02443_,27.49µm
_03288_,27.49µm
_03290_,27.49µm
_04648_,27.49µm
_05835_,27.49µm
_07329_,27.49µm
_08503_,27.49µm
_08999_,27.49µm
_09198_,27.49µm
top_state\[13\],27.49µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[7\],27.49µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[14\],27.49µm
u_transform_scheduler_core.rx_small_x0_i\[1\],27.49µm
_04773_,27.44µm
_04829_,27.44µm
_04830_,27.44µm
_05492_,27.44µm
_05622_,27.44µm
_05694_,27.44µm
_06996_,27.44µm
_08295_,27.44µm
_08441_,27.44µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[13\],27.44µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[4\],27.44µm
u_transform_scheduler_core.dft12_sent_uop,27.44µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[6\],27.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[1\],27.44µm
_09047_,27.31µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[7\],27.3µm
_04420_,27.21µm
_05557_,27.03µm
_05595_,27.03µm
_06093_,27.03µm
_06543_,27.03µm
_08679_,27.03µm
_09418_,27.03µm
_02852_,26.98µm
_04301_,26.98µm
_05323_,26.98µm
_05362_,26.98µm
_09498_,26.98µm
_09760_,26.98µm
_09816_,26.98µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[0\],26.98µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[5\],26.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[4\],26.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_uop_reg\[1\],26.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[10\],26.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[19\],26.98µm
net1047,26.98µm
_01975_,26.93µm
_02895_,26.93µm
_03278_,26.93µm
_05082_,26.93µm
_05348_,26.93µm
_05599_,26.93µm
_06567_,26.93µm
_06854_,26.93µm
_07360_,26.93µm
_07608_,26.93µm
_08340_,26.93µm
_08451_,26.93µm
_09045_,26.93µm
_09227_,26.93µm
_09547_,26.93µm
input_left\[5\],26.93µm
u_transform_scheduler_core.bf_X1_i\[3\],26.93µm
u_transform_scheduler_core.fft_mem_rdata\[18\],26.93µm
u_transform_scheduler_core.fft_mem_rdata\[27\],26.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[2\],26.93µm
_02523_,26.88µm
_03331_,26.88µm
_04166_,26.88µm
_05425_,26.88µm
_07331_,26.88µm
_08093_,26.88µm
_08418_,26.88µm
_09306_,26.88µm
_09327_,26.88µm
_09998_,26.88µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[3\],26.88µm
_02858_,26.52µm
_02575_,26.47µm
_04769_,26.47µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[3\],26.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[5\],26.47µm
_02061_,26.42µm
_03151_,26.42µm
_05512_,26.42µm
_06357_,26.42µm
_06603_,26.42µm
_06824_,26.42µm
_07377_,26.42µm
_07390_,26.42µm
_09394_,26.42µm
u_transform_scheduler_core.dft12_block_ready,26.42µm
u_transform_scheduler_core.fft_mem_rdata\[19\],26.42µm
u_transform_scheduler_core.fft_mem_rdata\[25\],26.42µm
u_transform_scheduler_core.fft_mem_rdata\[9\],26.42µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[3\],26.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[16\],26.42µm
_02950_,26.37µm
_05246_,26.37µm
_09263_,26.37µm
_09320_,26.37µm
_09474_,26.37µm
_09883_,26.37µm
debug_data_hi\[1\],26.37µm
output_left\[7\],26.37µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[4\],26.37µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[4\],26.37µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[2\],26.37µm
u_transform_scheduler_core.fft_mem_rdata\[22\],26.37µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[6\],26.37µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[8\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[13\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[7\],26.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[12\],26.37µm
clknet_leaf_329_clk_regs,26.37µm
_01516_,26.32µm
_03213_,26.32µm
_03481_,26.32µm
_05146_,26.32µm
_05175_,26.32µm
_06208_,26.32µm
_07281_,26.32µm
_08793_,26.32µm
u_transform_scheduler_core.mod_diag_X0_q\[15\],26.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[2\],26.32µm
net1142,25.96µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[6\],25.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[6\],25.91µm
net315,25.91µm
_02300_,25.86µm
_02857_,25.86µm
_03465_,25.86µm
_04888_,25.86µm
_04970_,25.86µm
_05021_,25.86µm
_05117_,25.86µm
_05263_,25.86µm
_05290_,25.86µm
_07183_,25.86µm
_07776_,25.86µm
_08070_,25.86µm
_08102_,25.86µm
_09041_,25.86µm
_09053_,25.86µm
_09368_,25.86µm
_09598_,25.86µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],25.86µm
u_transform_scheduler_core.mod_diag_X1_i\[14\],25.86µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[5\],25.86µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[4\],25.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[12\],25.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[12\],25.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[1\],25.86µm
_01807_,25.81µm
_02694_,25.81µm
_03158_,25.81µm
_04563_,25.81µm
_04948_,25.81µm
_05085_,25.81µm
_05299_,25.81µm
_05410_,25.81µm
_06112_,25.81µm
_06171_,25.81µm
_06223_,25.81µm
_06548_,25.81µm
_07017_,25.81µm
_07340_,25.81µm
_07938_,25.81µm
_08413_,25.81µm
_08895_,25.81µm
_08900_,25.81µm
_09029_,25.81µm
_09128_,25.81µm
_09207_,25.81µm
_09439_,25.81µm
_09667_,25.81µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[7\],25.81µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[7\],25.81µm
u_transform_scheduler_core.fft_mem_rdata\[1\],25.81µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[15\],25.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[0\],25.81µm
_01031_,25.76µm
_02092_,25.76µm
_02518_,25.76µm
_04171_,25.76µm
_05387_,25.76µm
_05554_,25.76µm
_05804_,25.76µm
_07493_,25.76µm
_08846_,25.76µm
_08991_,25.76µm
_09431_,25.76µm
_09910_,25.76µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[4\],25.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_full,25.76µm
_05086_,25.63µm
_02773_,25.35µm
_08458_,25.35µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[10\],25.35µm
u_transform_scheduler_core.fft_mem_rdata\[4\],25.35µm
u_transform_scheduler_core.rx_small_x0_i\[6\],25.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[12\],25.35µm
_02407_,25.3µm
_02659_,25.3µm
_02973_,25.3µm
_04716_,25.3µm
_04899_,25.3µm
_05026_,25.3µm
_05280_,25.3µm
_05357_,25.3µm
_06828_,25.3µm
_07387_,25.3µm
_07528_,25.3µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[3\],25.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[11\],25.3µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[9\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[1\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[1\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[4\],25.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[14\],25.3µm
_02729_,25.25µm
_04224_,25.25µm
_04443_,25.25µm
_04644_,25.25µm
_05046_,25.25µm
_05100_,25.25µm
_05495_,25.25µm
_07130_,25.25µm
_09084_,25.25µm
_09638_,25.25µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[0\],25.25µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[5\],25.25µm
u_transform_scheduler_core.fft_mem_rdata\[28\],25.25µm
u_transform_scheduler_core.rx_small_x1_q\[3\],25.25µm
u_transform_scheduler_core.tx_sample_index\[1\],25.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[15\],25.25µm
