net,length_um
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[5\],24.69µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[1\],24.69µm
_00129_,24.64µm
_01081_,24.64µm
_01723_,24.64µm
_02110_,24.64µm
_03525_,24.64µm
_03634_,24.64µm
_04216_,24.64µm
_04650_,24.64µm
_05097_,24.64µm
_05145_,24.64µm
_05351_,24.64µm
_05721_,24.64µm
_05977_,24.64µm
_06496_,24.64µm
_06724_,24.64µm
_07320_,24.64µm
_07504_,24.64µm
_07852_,24.64µm
_08714_,24.64µm
_08847_,24.64µm
_08951_,24.64µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[4\],24.64µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[8\],24.64µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[2\],24.64µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[2\],24.55µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[0\],24.5µm
_08874_,24.23µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[9\],24.23µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[2\],24.23µm
_03890_,24.18µm
_04291_,24.18µm
_07158_,24.18µm
_07736_,24.18µm
_08586_,24.18µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[10\],24.18µm
u_transform_scheduler_core.result_meta_radix3\[2\]\[0\],24.18µm
_01406_,24.13µm
_02023_,24.13µm
_02043_,24.13µm
_02193_,24.13µm
_02662_,24.13µm
_03063_,24.13µm
_03247_,24.13µm
_04029_,24.13µm
_04259_,24.13µm
_04807_,24.13µm
_04977_,24.13µm
_06474_,24.13µm
_07745_,24.13µm
_08042_,24.13µm
_08245_,24.13µm
_08308_,24.13µm
_08745_,24.13µm
debug_read_latch\[2\],24.13µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[13\],24.13µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[6\],24.13µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[4\],24.13µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[5\],24.13µm
u_transform_scheduler_core.rx_small_x0_q\[10\],24.13µm
u_transform_scheduler_core.rx_small_x0_q\[1\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[7\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[3\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[11\],24.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[0\],24.13µm
_02031_,24.08µm
_02150_,24.08µm
_02856_,24.08µm
_03877_,24.08µm
_04021_,24.08µm
_05627_,24.08µm
_05666_,24.08µm
_06034_,24.08µm
_06114_,24.08µm
_06186_,24.08µm
_07135_,24.08µm
_07150_,24.08µm
_07196_,24.08µm
_07572_,24.08µm
_07580_,24.08µm
_07770_,24.08µm
_07936_,24.08µm
_07954_,24.08µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[8\],24.08µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[7\],23.94µm
_08422_,23.72µm
_07678_,23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[12\],23.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[19\],23.67µm
dout[2],23.63µm
_02156_,23.62µm
_02498_,23.62µm
_02748_,23.62µm
_03986_,23.62µm
_04019_,23.62µm
_04027_,23.62µm
_04174_,23.62µm
_05247_,23.62µm
_05619_,23.62µm
_06438_,23.62µm
_07406_,23.62µm
_07733_,23.62µm
_07798_,23.62µm
_07898_,23.62µm
_08810_,23.62µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[1\],23.62µm
u_transform_scheduler_core.ofdm_sample_q\[6\],23.62µm
u_transform_scheduler_core.rx_small_x1_i\[7\],23.62µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[9\],23.62µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[2\],23.62µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[15\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[7\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[1\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[14\],23.62µm
_02213_,23.57µm
_02749_,23.57µm
_02844_,23.57µm
_03638_,23.57µm
_03903_,23.57µm
_03926_,23.57µm
_04040_,23.57µm
_04189_,23.57µm
_04897_,23.57µm
_05175_,23.57µm
_05378_,23.57µm
_05595_,23.57µm
_06307_,23.57µm
_06828_,23.57µm
_07848_,23.57µm
_08088_,23.57µm
u_transform_scheduler_core.fft_mem_rdata\[24\],23.57µm
u_transform_scheduler_core.fft_mem_rdata\[9\],23.57µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[3\],23.57µm
u_transform_scheduler_core.rx_small_x1_i\[6\],23.57µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[8\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[2\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[13\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[11\],23.57µm
_08839_,23.53µm
_00113_,23.52µm
_00262_,23.52µm
_01057_,23.52µm
_02254_,23.52µm
_02262_,23.52µm
_02688_,23.52µm
_03718_,23.52µm
_03806_,23.52µm
_03989_,23.52µm
_04601_,23.52µm
_04730_,23.52µm
_04788_,23.52µm
_05141_,23.52µm
_05771_,23.52µm
_06294_,23.52µm
_06352_,23.52µm
_06708_,23.52µm
_06888_,23.52µm
_07167_,23.52µm
_08807_,23.52µm
_08887_,23.52µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[5\],23.52µm
u_transform_scheduler_core.rx_fft128_i\[0\],23.52µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[9\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[0\],23.52µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[1\],23.11µm
_04078_,23.06µm
_04412_,23.06µm
_04933_,23.06µm
_06178_,23.06µm
_06734_,23.06µm
_07295_,23.06µm
_07347_,23.06µm
debug_wdata\[13\],23.06µm
u_transform_scheduler_core.rx_small_x0_q\[0\],23.06µm
u_transform_scheduler_core.rx_state\[9\],23.06µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[8\],23.06µm
u_transform_scheduler_core.u_fdiq_input_adapter.expect_q,23.06µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[4\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[13\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[14\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[11\],23.06µm
_00813_,23.01µm
_01519_,23.01µm
_02120_,23.01µm
_02212_,23.01µm
_02366_,23.01µm
_02439_,23.01µm
_03025_,23.01µm
_03384_,23.01µm
_03730_,23.01µm
_03995_,23.01µm
_04500_,23.01µm
_04848_,23.01µm
_05823_,23.01µm
_06399_,23.01µm
_06783_,23.01µm
_07235_,23.01µm
_07767_,23.01µm
_07807_,23.01µm
_08361_,23.01µm
_08395_,23.01µm
_08677_,23.01µm
u_transform_scheduler_core.rx_small_x1_i\[0\],23.01µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[13\],23.01µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[0\],23.01µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[7\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[13\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[6\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_uop_reg\[0\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[8\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[12\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[4\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[13\],23.01µm
_00440_,22.96µm
_02963_,22.96µm
_03344_,22.96µm
_04459_,22.96µm
_04604_,22.96µm
_07412_,22.96µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[4\],22.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[0\],22.96µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[0\],22.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[2\],22.73µm
echo_data\[6\],22.55µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[10\],22.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[6\],22.55µm
_03980_,22.5µm
_05599_,22.5µm
_05628_,22.5µm
_06145_,22.5µm
_06508_,22.5µm
_07237_,22.5µm
_07453_,22.5µm
_07685_,22.5µm
_07716_,22.5µm
_07880_,22.5µm
_08096_,22.5µm
_08235_,22.5µm
_08353_,22.5µm
_08746_,22.5µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[12\],22.5µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[7\],22.5µm
u_transform_scheduler_core.tx_sample_q\[10\],22.5µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[10\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[8\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[0\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[1\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[6\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[4\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[3\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[7\],22.5µm
_00164_,22.45µm
_00763_,22.45µm
_02004_,22.45µm
_02082_,22.45µm
_02134_,22.45µm
_02846_,22.45µm
_02929_,22.45µm
_03966_,22.45µm
_04199_,22.45µm
_04387_,22.45µm
_04771_,22.45µm
_04991_,22.45µm
_05283_,22.45µm
_06422_,22.45µm
_07071_,22.45µm
_07662_,22.45µm
_07696_,22.45µm
_07875_,22.45µm
_08369_,22.45µm
_08491_,22.45µm
_08729_,22.45µm
u_transform_scheduler_core.mod_x0_q\[7\],22.45µm
u_transform_scheduler_core.rx_small_x1_q\[10\],22.45µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[2\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[0\],22.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[12\],22.45µm
_00336_,22.4µm
_01029_,22.4µm
_02687_,22.4µm
_03906_,22.4µm
_05064_,22.4µm
_05088_,22.4µm
_05775_,22.4µm
_05824_,22.4µm
_06046_,22.4µm
_06401_,22.4µm
_06495_,22.4µm
_07002_,22.4µm
_07060_,22.4µm
_07069_,22.4µm
_07512_,22.4µm
_08094_,22.4µm
_08655_,22.4µm
_08928_,22.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[2\],22.4µm
_05735_,22.34µm
_05115_,22.05µm
_04424_,22.04µm
_07809_,22.04µm
u_transform_scheduler_core.ofdm_sample_index\[0\],21.99µm
_02290_,21.94µm
_04217_,21.94µm
_07120_,21.94µm
_07284_,21.94µm
_07386_,21.94µm
_07559_,21.94µm
_07749_,21.94µm
_08169_,21.94µm
_08328_,21.94µm
_08683_,21.94µm
debug_wdata\[7\],21.94µm
u_transform_scheduler_core.mod_x0_i\[14\],21.94µm
u_transform_scheduler_core.mod_x0_q\[2\],21.94µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_write,21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[6\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[13\],21.94µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[8\],21.94µm
_01077_,21.89µm
_01603_,21.89µm
_02236_,21.89µm
_02279_,21.89µm
_02328_,21.89µm
_02694_,21.89µm
_03136_,21.89µm
_03363_,21.89µm
_03927_,21.89µm
_03972_,21.89µm
_04369_,21.89µm
_05039_,21.89µm
_05193_,21.89µm
_05229_,21.89µm
_05294_,21.89µm
_05478_,21.89µm
_06323_,21.89µm
_06477_,21.89µm
_06797_,21.89µm
_06903_,21.89µm
_07336_,21.89µm
_07411_,21.89µm
_07422_,21.89µm
_07427_,21.89µm
_07645_,21.89µm
_07804_,21.89µm
_08630_,21.89µm
echo_data\[5\],21.89µm
u_transform_scheduler_core.fft_mem_rdata\[31\],21.89µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[1\],21.89µm
u_transform_scheduler_core.ofdm_sample_q\[2\],21.89µm
u_transform_scheduler_core.result_meta_radix3\[1\]\[0\],21.89µm
u_transform_scheduler_core.result_meta_write_pointer\[0\],21.89µm
u_transform_scheduler_core.rx_fft128_i\[4\],21.89µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[12\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[15\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_q_reg\[0\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[6\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[7\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[0\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[15\],21.89µm
_00727_,21.84µm
_02099_,21.84µm
_02198_,21.84µm
_02555_,21.84µm
_03268_,21.84µm
_03504_,21.84µm
_03868_,21.84µm
_04105_,21.84µm
_04881_,21.84µm
_04960_,21.84µm
_05059_,21.84µm
_05300_,21.84µm
_05311_,21.84µm
_05734_,21.84µm
_06331_,21.84µm
_07227_,21.84µm
_07413_,21.84µm
_07438_,21.84µm
_07606_,21.84µm
_07980_,21.84µm
_08297_,21.84µm
_08396_,21.84µm
_08572_,21.84µm
_08591_,21.84µm
_08639_,21.84µm
_08918_,21.84µm
_08952_,21.84µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[4\],21.84µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[12\],21.84µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[9\],21.84µm
clk_regs,21.84µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_cen,21.7µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[3\],21.7µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[3\],21.48µm
_02369_,21.43µm
top_state\[3\],21.43µm
_04190_,21.38µm
_04363_,21.38µm
_07267_,21.38µm
_07280_,21.38µm
_08003_,21.38µm
_08527_,21.38µm
u_transform_scheduler_core.fft_mem_rdata\[6\],21.38µm
u_transform_scheduler_core.mod_x0_i\[7\],21.38µm
u_transform_scheduler_core.rx_state\[1\],21.38µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[15\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[9\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[5\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_sum_i_reg\[0\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[6\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[21\],21.38µm
_00326_,21.33µm
_00872_,21.33µm
_01846_,21.33µm
_01880_,21.33µm
_02708_,21.33µm
_03863_,21.33µm
_03908_,21.33µm
_04022_,21.33µm
_04316_,21.33µm
_04841_,21.33µm
_04853_,21.33µm
_05353_,21.33µm
_06075_,21.33µm
_06190_,21.33µm
_06835_,21.33µm
_06989_,21.33µm
_07134_,21.33µm
_07255_,21.33µm
_07683_,21.33µm
_07825_,21.33µm
_08411_,21.33µm
_08621_,21.33µm
_08890_,21.33µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[7\],21.33µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[1\],21.33µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[14\],21.33µm
u_transform_scheduler_core.fft_mem_rdata\[5\],21.33µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[12\],21.33µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[12\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[4\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[6\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[2\],21.33µm
_00992_,21.28µm
_02000_,21.28µm
_02065_,21.28µm
_02237_,21.28µm
_02752_,21.28µm
_02894_,21.28µm
_03351_,21.28µm
_03670_,21.28µm
_04336_,21.28µm
_04862_,21.28µm
_04880_,21.28µm
_05105_,21.28µm
_05169_,21.28µm
_06360_,21.28µm
_06982_,21.28µm
_07048_,21.28µm
_07305_,21.28µm
_07827_,21.28µm
_07939_,21.28µm
_08211_,21.28µm
_08232_,21.28µm
_08347_,21.28µm
_08555_,21.28µm
_08777_,21.28µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[4\],21.28µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[10\],21.28µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[5\],21.28µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[1\],21.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[5\],21.28µm
_05119_,20.895µm
_02675_,20.87µm
_03771_,20.87µm
_07226_,20.87µm
_07746_,20.87µm
_08619_,20.87µm
u_transform_scheduler_core.rx_small_x0_q\[2\],20.87µm
_03110_,20.82µm
_03740_,20.82µm
_04433_,20.82µm
_05405_,20.82µm
_05500_,20.82µm
_06270_,20.82µm
_07699_,20.82µm
_08458_,20.82µm
debug_wdata\[11\],20.82µm
u_transform_scheduler_core.mod_x0_i\[5\],20.82µm
u_transform_scheduler_core.rx_small_x0_i\[0\],20.82µm
u_transform_scheduler_core.rx_small_x0_q\[3\],20.82µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[23\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[8\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[10\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[0\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[7\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[5\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[7\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[7\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[1\],20.82µm
_00553_,20.77µm
_02066_,20.77µm
_02202_,20.77µm
_02289_,20.77µm
_03509_,20.77µm
_03674_,20.77µm
_03725_,20.77µm
_03912_,20.77µm
_04162_,20.77µm
_04237_,20.77µm
_04325_,20.77µm
_04344_,20.77µm
_05459_,20.77µm
_05650_,20.77µm
_05979_,20.77µm
_07525_,20.77µm
_07561_,20.77µm
_08753_,20.77µm
_08789_,20.77µm
debug_data_hi\[3\],20.77µm
u_transform_scheduler_core.ofdm_sample_q\[3\],20.77µm
u_transform_scheduler_core.rx_fft128_i\[3\],20.77µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[15\],20.77µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_addr\[0\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[4\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[8\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[5\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[6\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[0\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[12\],20.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[7\],20.77µm
_00010_,20.72µm
_00471_,20.72µm
_01072_,20.72µm
_01090_,20.72µm
_01653_,20.72µm
_02021_,20.72µm
_02056_,20.72µm
_02076_,20.72µm
_02132_,20.72µm
_02794_,20.72µm
_03628_,20.72µm
_04042_,20.72µm
_04148_,20.72µm
_04197_,20.72µm
_04272_,20.72µm
_04705_,20.72µm
_05044_,20.72µm
_05165_,20.72µm
_05347_,20.72µm
_05543_,20.72µm
_06855_,20.72µm
_07291_,20.72µm
_07313_,20.72µm
_07400_,20.72µm
_07478_,20.72µm
_07635_,20.72µm
_07860_,20.72µm
_08008_,20.72µm
_08182_,20.72µm
_08373_,20.72µm
_08700_,20.72µm
_08836_,20.72µm
u_transform_scheduler_core.rx_small_x2_i\[0\],20.72µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[10\],20.72µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[1\],20.72µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[9\],20.72µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[3\],20.72µm
_05250_,20.66µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[6\],20.58µm
_04533_,20.32µm
u_transform_scheduler_core.mod_x0_i\[1\],20.31µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[2\],20.31µm
_03982_,20.26µm
_04323_,20.26µm
_05339_,20.26µm
_06166_,20.26µm
_07440_,20.26µm
_08133_,20.26µm
_08348_,20.26µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[0\],20.26µm
u_transform_scheduler_core.mod_x0_q\[13\],20.26µm
u_transform_scheduler_core.rx_small_x1_q\[8\],20.26µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[1\],20.26µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[3\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[0\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[10\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[6\],20.26µm
_00077_,20.21µm
_01507_,20.21µm
_01732_,20.21µm
_02071_,20.21µm
_02187_,20.21µm
_02295_,20.21µm
_03306_,20.21µm
_03467_,20.21µm
_03501_,20.21µm
_03531_,20.21µm
_03540_,20.21µm
_03656_,20.21µm
_03838_,20.21µm
_04104_,20.21µm
_04268_,20.21µm
_04443_,20.21µm
_04738_,20.21µm
_05072_,20.21µm
_05143_,20.21µm
_05221_,20.21µm
_05273_,20.21µm
_05318_,20.21µm
_06271_,20.21µm
_06488_,20.21µm
_06812_,20.21µm
_07057_,20.21µm
_07220_,20.21µm
_07533_,20.21µm
_07588_,20.21µm
_07708_,20.21µm
_07799_,20.21µm
_08121_,20.21µm
_08248_,20.21µm
_08317_,20.21µm
_08606_,20.21µm
_08793_,20.21µm
_08863_,20.21µm
_08916_,20.21µm
debug_read_latch\[12\],20.21µm
debug_read_latch\[8\],20.21µm
debug_wdata\[6\],20.21µm
u_transform_scheduler_core.mod_x0_i\[12\],20.21µm
u_transform_scheduler_core.rx_dft12_i\[0\],20.21µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[11\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[4\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[8\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[11\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[3\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[1\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[12\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[3\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[6\],20.21µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[6\],20.21µm
_00050_,20.16µm
_00453_,20.16µm
_00953_,20.16µm
_03196_,20.16µm
_03298_,20.16µm
_03333_,20.16µm
_03488_,20.16µm
_04607_,20.16µm
_05014_,20.16µm
_05033_,20.16µm
_05579_,20.16µm
_06507_,20.16µm
_06958_,20.16µm
_07184_,20.16µm
_07503_,20.16µm
_07604_,20.16µm
_07778_,20.16µm
_08222_,20.16µm
_08262_,20.16µm
_08406_,20.16µm
_08577_,20.16µm
_08661_,20.16µm
_08992_,20.16µm
magic_index\[1\],20.16µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[2\],20.02µm
_07353_,19.8µm
u_transform_scheduler_core.mod_x0_i\[2\],19.75µm
_03684_,19.7µm
_04522_,19.7µm
_05741_,19.7µm
_05905_,19.7µm
_07638_,19.7µm
_08384_,19.7µm
_08492_,19.7µm
_08548_,19.7µm
_08565_,19.7µm
_08612_,19.7µm
_08667_,19.7µm
_08850_,19.7µm
_08986_,19.7µm
debug_wdata\[2\],19.7µm
u_transform_scheduler_core.rx_fft128_i\[1\],19.7µm
u_transform_scheduler_core.rx_small_x1_q\[0\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[14\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[7\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[3\],19.7µm
_00203_,19.65µm
_00885_,19.65µm
_00962_,19.65µm
_01059_,19.65µm
_01725_,19.65µm
_01777_,19.65µm
_01781_,19.65µm
_01928_,19.65µm
_02103_,19.65µm
_02690_,19.65µm
_02763_,19.65µm
_02892_,19.65µm
_03190_,19.65µm
_03285_,19.65µm
_03359_,19.65µm
_03734_,19.65µm
_03813_,19.65µm
_04037_,19.65µm
_04250_,19.65µm
_04466_,19.65µm
_04891_,19.65µm
_05018_,19.65µm
_05057_,19.65µm
_05326_,19.65µm
_06515_,19.65µm
_06530_,19.65µm
_07229_,19.65µm
_07916_,19.65µm
_07941_,19.65µm
_08153_,19.65µm
_08284_,19.65µm
_08409_,19.65µm
_08477_,19.65µm
_08502_,19.65µm
_08629_,19.65µm
_08759_,19.65µm
_09014_,19.65µm
debug_addr\[0\],19.65µm
debug_read_latch\[0\],19.65µm
u_transform_scheduler_core.fft_mem_rdata\[29\],19.65µm
