net,length_um
_08230_,23.67µm
_08831_,23.67µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[3\],23.67µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[14\],23.67µm
_04424_,23.62µm
_04427_,23.62µm
_04719_,23.62µm
_06928_,23.62µm
_07414_,23.62µm
_08136_,23.62µm
_08769_,23.62µm
_08812_,23.62µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[7\],23.62µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[5\],23.62µm
u_transform_scheduler_core.ofdm_sample_index\[3\],23.62µm
u_transform_scheduler_core.tx_dout\[3\],23.62µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[4\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[2\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[0\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[12\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[1\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[6\],23.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[0\],23.62µm
_00096_,23.57µm
_01796_,23.57µm
_01803_,23.57µm
_02293_,23.57µm
_02338_,23.57µm
_02804_,23.57µm
_03214_,23.57µm
_03756_,23.57µm
_04116_,23.57µm
_04279_,23.57µm
_04359_,23.57µm
_04571_,23.57µm
_04728_,23.57µm
_05002_,23.57µm
_05603_,23.57µm
_06947_,23.57µm
_07018_,23.57µm
_07165_,23.57µm
_07436_,23.57µm
_07476_,23.57µm
_07632_,23.57µm
_07698_,23.57µm
_08035_,23.57µm
_08594_,23.57µm
_08614_,23.57µm
_08827_,23.57µm
debug_data_hi\[4\],23.57µm
debug_wdata\[13\],23.57µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[2\],23.57µm
u_transform_scheduler_core.rx_fft128_i\[3\],23.57µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[3\],23.57µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[10\],23.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[3\],23.57µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.skid_data\[6\],23.57µm
_00967_,23.52µm
_01401_,23.52µm
_01816_,23.52µm
_01839_,23.52µm
_02114_,23.52µm
_02807_,23.52µm
_03232_,23.52µm
_03533_,23.52µm
_03639_,23.52µm
_03905_,23.52µm
_04044_,23.52µm
_04537_,23.52µm
_04740_,23.52µm
_04931_,23.52µm
_05166_,23.52µm
_05439_,23.52µm
_05879_,23.52µm
_06448_,23.52µm
_06788_,23.52µm
_06832_,23.52µm
_07796_,23.52µm
_08592_,23.52µm
u_transform_scheduler_core.rx_small_x0_i\[0\],23.52µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[3\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[0\],23.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[1\],23.52µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[3\],23.38µm
_07241_,23.34µm
_03837_,23.12µm
_02118_,23.11µm
_03403_,23.11µm
_07584_,23.11µm
_07822_,23.11µm
_08168_,23.11µm
_08260_,23.11µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[7\],23.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[6\],23.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[18\],23.11µm
_02068_,23.06µm
_03289_,23.06µm
_03781_,23.06µm
_04212_,23.06µm
_07136_,23.06µm
_08386_,23.06µm
_08514_,23.06µm
debug_read_latch\[10\],23.06µm
u_transform_scheduler_core.fft_mem_rdata\[16\],23.06µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[0\],23.06µm
u_transform_scheduler_core.mod_x0_q\[15\],23.06µm
u_transform_scheduler_core.rx_small_x0_q\[5\],23.06µm
u_transform_scheduler_core.rx_small_x1_i\[1\],23.06µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[4\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[6\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[5\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[10\],23.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[9\],23.06µm
_00102_,23.01µm
_00895_,23.01µm
_01817_,23.01µm
_02215_,23.01µm
_03039_,23.01µm
_03333_,23.01µm
_03446_,23.01µm
_04042_,23.01µm
_04375_,23.01µm
_05129_,23.01µm
_05620_,23.01µm
_05638_,23.01µm
_05678_,23.01µm
_05761_,23.01µm
_05949_,23.01µm
_06197_,23.01µm
_06347_,23.01µm
_06939_,23.01µm
_06996_,23.01µm
_07054_,23.01µm
_07119_,23.01µm
_07360_,23.01µm
_08229_,23.01µm
_08315_,23.01µm
_08593_,23.01µm
_08698_,23.01µm
_08707_,23.01µm
debug_read_latch\[0\],23.01µm
u_transform_scheduler_core.mod_diag_X0_q\[1\],23.01µm
u_transform_scheduler_core.mod_x0_i\[5\],23.01µm
u_transform_scheduler_core.result_meta_radix3\[1\]\[0\],23.01µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[1\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[1\],23.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[9\],23.01µm
_00417_,22.96µm
_00711_,22.96µm
_01048_,22.96µm
_02115_,22.96µm
_02429_,22.96µm
_02437_,22.96µm
_02628_,22.96µm
_03180_,22.96µm
_03182_,22.96µm
_03199_,22.96µm
_03252_,22.96µm
_03322_,22.96µm
_03971_,22.96µm
_03979_,22.96µm
_04323_,22.96µm
_04657_,22.96µm
_04714_,22.96µm
_04763_,22.96µm
_05212_,22.96µm
_05533_,22.96µm
_05558_,22.96µm
_06276_,22.96µm
_06287_,22.96µm
_06823_,22.96µm
_06936_,22.96µm
_07013_,22.96µm
_07035_,22.96µm
_07448_,22.96µm
_07471_,22.96µm
_08126_,22.96µm
_08669_,22.96µm
_08694_,22.96µm
u_transform_scheduler_core.fft_mem_rdata\[6\],22.96µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[0\],22.87µm
_02232_,22.6µm
_03851_,22.55µm
_07404_,22.55µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[7\],22.55µm
_00909_,22.5µm
_02034_,22.5µm
_02414_,22.5µm
_02509_,22.5µm
_03186_,22.5µm
_03515_,22.5µm
_03834_,22.5µm
_03885_,22.5µm
_06391_,22.5µm
_06957_,22.5µm
_07106_,22.5µm
_07182_,22.5µm
_07578_,22.5µm
_08003_,22.5µm
_08089_,22.5µm
_08428_,22.5µm
debug_addr\[7\],22.5µm
u_transform_scheduler_core.mod_x0_i\[8\],22.5µm
u_transform_scheduler_core.rx_state\[4\],22.5µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[9\],22.5µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[8\],22.5µm
u_transform_scheduler_core.tx_sample_q\[5\],22.5µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[0\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[9\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[6\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[5\],22.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[0\],22.5µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[0\],22.5µm
_00349_,22.45µm
_00558_,22.45µm
_00625_,22.45µm
_01190_,22.45µm
_02369_,22.45µm
_02808_,22.45µm
_02890_,22.45µm
_03447_,22.45µm
_03813_,22.45µm
_03830_,22.45µm
_03838_,22.45µm
_04012_,22.45µm
_04368_,22.45µm
_04891_,22.45µm
_05391_,22.45µm
_05400_,22.45µm
_05422_,22.45µm
_05573_,22.45µm
_05788_,22.45µm
_05836_,22.45µm
_06645_,22.45µm
_07284_,22.45µm
_08220_,22.45µm
_08242_,22.45µm
_08539_,22.45µm
_08543_,22.45µm
_08829_,22.45µm
debug_read_latch\[5\],22.45µm
echo_data\[1\],22.45µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[9\],22.45µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[10\],22.45µm
u_transform_scheduler_core.ofdm_sample_i\[2\],22.45µm
u_transform_scheduler_core.rx_fft128_i\[10\],22.45µm
u_transform_scheduler_core.rx_small_x1_q\[1\],22.45µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[1\],22.45µm
_00116_,22.4µm
_00131_,22.4µm
_00179_,22.4µm
_00902_,22.4µm
_02008_,22.4µm
_02401_,22.4µm
_02473_,22.4µm
_02703_,22.4µm
_02910_,22.4µm
_02997_,22.4µm
_04910_,22.4µm
_05714_,22.4µm
_06080_,22.4µm
_06288_,22.4µm
_06663_,22.4µm
_07249_,22.4µm
_07311_,22.4µm
_07924_,22.4µm
_08165_,22.4µm
_08322_,22.4µm
_08555_,22.4µm
_08605_,22.4µm
_08670_,22.4µm
_08800_,22.4µm
u_transform_scheduler_core.mod_x0_q\[14\],22.4µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[4\],22.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[11\],22.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[2\],22.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[8\],22.4µm
_04435_,21.99µm
_01207_,21.94µm
_01594_,21.94µm
_02725_,21.94µm
_03824_,21.94µm
_04049_,21.94µm
_06587_,21.94µm
_06925_,21.94µm
_06951_,21.94µm
_06956_,21.94µm
_07183_,21.94µm
_07993_,21.94µm
_08441_,21.94µm
debug_addr\[6\],21.94µm
debug_read_latch\[7\],21.94µm
debug_wdata\[4\],21.94µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[0\],21.94µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[5\],21.94µm
u_transform_scheduler_core.rx_small_x0_q\[1\],21.94µm
u_transform_scheduler_core.rx_small_x2_i\[1\],21.94µm
u_transform_scheduler_core.rx_small_x2_i\[3\],21.94µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[3\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_uop_reg\[1\],21.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],21.94µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[10\],21.94µm
_00108_,21.89µm
_00246_,21.89µm
_00971_,21.89µm
_01768_,21.89µm
_02082_,21.89µm
_02246_,21.89µm
_02416_,21.89µm
_03041_,21.89µm
_03163_,21.89µm
_03359_,21.89µm
_03615_,21.89µm
_03808_,21.89µm
_04436_,21.89µm
_04538_,21.89µm
_04964_,21.89µm
_05029_,21.89µm
_05615_,21.89µm
_05808_,21.89µm
_06692_,21.89µm
_06806_,21.89µm
_07235_,21.89µm
_07439_,21.89µm
_07704_,21.89µm
_07912_,21.89µm
_08080_,21.89µm
_08109_,21.89µm
_08119_,21.89µm
_08696_,21.89µm
debug_wdata\[10\],21.89µm
u_transform_scheduler_core.fft_mem_rdata\[1\],21.89µm
u_transform_scheduler_core.fft_mem_rdata\[27\],21.89µm
u_transform_scheduler_core.ofdm_sample_i\[3\],21.89µm
u_transform_scheduler_core.rx_small_x0_i\[1\],21.89µm
u_transform_scheduler_core.rx_small_x0_i\[5\],21.89µm
u_transform_scheduler_core.rx_small_x0_i\[6\],21.89µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[2\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_sum_i_reg\[0\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[4\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[13\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[11\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[7\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[3\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_uop_reg\[1\],21.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[6\],21.89µm
_00190_,21.84µm
_01414_,21.84µm
_01792_,21.84µm
_02312_,21.84µm
_02491_,21.84µm
_02552_,21.84µm
_02672_,21.84µm
_03233_,21.84µm
_03370_,21.84µm
_03553_,21.84µm
_03645_,21.84µm
_03755_,21.84µm
_04006_,21.84µm
_04744_,21.84µm
_04981_,21.84µm
_05184_,21.84µm
_05609_,21.84µm
_05629_,21.84µm
_05837_,21.84µm
_06036_,21.84µm
_06395_,21.84µm
_06517_,21.84µm
_06618_,21.84µm
_06976_,21.84µm
_07732_,21.84µm
_08253_,21.84µm
_08649_,21.84µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[15\],21.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_sum_i_reg\[0\],21.84µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.request_sample\[7\],21.84µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[4\],21.7µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[7\],21.7µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[2\],21.7µm
din[2],21.7µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[9\],21.61µm
_02052_,21.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[1\],21.43µm
_02483_,21.38µm
_03389_,21.38µm
_03816_,21.38µm
_03911_,21.38µm
_04115_,21.38µm
_04762_,21.38µm
_07666_,21.38µm
_08340_,21.38µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[6\],21.38µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[0\],21.38µm
u_transform_scheduler_core.ofdm_sample_q\[3\],21.38µm
u_transform_scheduler_core.rx_small_x1_i\[2\],21.38µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[15\],21.38µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[2\],21.38µm
u_transform_scheduler_core.tx_dout\[5\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[2\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[2\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[22\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[2\],21.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[15\],21.38µm
_00092_,21.33µm
_00253_,21.33µm
_00424_,21.33µm
_01732_,21.33µm
_02066_,21.33µm
_02156_,21.33µm
_02212_,21.33µm
_02342_,21.33µm
_02612_,21.33µm
_02636_,21.33µm
_03162_,21.33µm
_03589_,21.33µm
_03800_,21.33µm
_05017_,21.33µm
_05215_,21.33µm
_05234_,21.33µm
_05375_,21.33µm
_05399_,21.33µm
_05534_,21.33µm
_05542_,21.33µm
_05785_,21.33µm
_05805_,21.33µm
_06425_,21.33µm
_06468_,21.33µm
_06948_,21.33µm
_07149_,21.33µm
_07352_,21.33µm
_07392_,21.33µm
_07752_,21.33µm
_07992_,21.33µm
_08061_,21.33µm
_08075_,21.33µm
_08083_,21.33µm
_08187_,21.33µm
_08227_,21.33µm
_08566_,21.33µm
_08714_,21.33µm
output_left\[8\],21.33µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[3\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[5\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[0\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[14\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[2\],21.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[14\],21.33µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[1\],21.33µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[8\],21.33µm
_00592_,21.28µm
_01752_,21.28µm
_02011_,21.28µm
_02257_,21.28µm
_02315_,21.28µm
_02335_,21.28µm
_03043_,21.28µm
_03255_,21.28µm
_03353_,21.28µm
_03477_,21.28µm
_03532_,21.28µm
_04030_,21.28µm
_04317_,21.28µm
_04482_,21.28µm
_04574_,21.28µm
_04704_,21.28µm
_04827_,21.28µm
_04974_,21.28µm
_05004_,21.28µm
_05047_,21.28µm
_05223_,21.28µm
_05247_,21.28µm
_05319_,21.28µm
_05506_,21.28µm
_05580_,21.28µm
_05786_,21.28µm
_06218_,21.28µm
_06432_,21.28µm
_06559_,21.28µm
_06582_,21.28µm
_06593_,21.28µm
_06617_,21.28µm
_07830_,21.28µm
_08124_,21.28µm
_08487_,21.28µm
_08620_,21.28µm
_08672_,21.28µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[12\],21.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[14\],21.28µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[6\],21.14µm
_04782_,21.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[6\],20.92µm
_02129_,20.87µm
_03772_,20.87µm
_08381_,20.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[6\],20.87µm
_03042_,20.82µm
_03279_,20.82µm
_07043_,20.82µm
_07094_,20.82µm
_08026_,20.82µm
_08276_,20.82µm
_08380_,20.82µm
_08652_,20.82µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[14\],20.82µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[12\],20.82µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[5\],20.82µm
u_transform_scheduler_core.mod_x0_q\[8\],20.82µm
u_transform_scheduler_core.tx_dout\[2\],20.82µm
u_transform_scheduler_core.tx_sample_q\[4\],20.82µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[1\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[1\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[9\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[1\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[12\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[17\],20.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[11\],20.82µm
_01233_,20.77µm
_01430_,20.77µm
_02102_,20.77µm
_02244_,20.77µm
_02608_,20.77µm
_02632_,20.77µm
_02695_,20.77µm
_02778_,20.77µm
_02943_,20.77µm
_03072_,20.77µm
_03686_,20.77µm
_03951_,20.77µm
_04097_,20.77µm
_04504_,20.77µm
_04556_,20.77µm
_04746_,20.77µm
_04837_,20.77µm
_04914_,20.77µm
_05208_,20.77µm
_05361_,20.77µm
_05787_,20.77µm
_05923_,20.77µm
_06390_,20.77µm
_06863_,20.77µm
_06934_,20.77µm
_07431_,20.77µm
_07850_,20.77µm
_07863_,20.77µm
_08040_,20.77µm
_08125_,20.77µm
_08632_,20.77µm
debug_data_hi\[5\],20.77µm
echo_data\[2\],20.77µm
echo_data\[4\],20.77µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[2\],20.77µm
u_transform_scheduler_core.ofdm_sample_q\[0\],20.77µm
u_transform_scheduler_core.rx_dft12_i\[3\],20.77µm
u_transform_scheduler_core.rx_small_x2_i\[5\],20.77µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[13\],20.77µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[12\],20.77µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[2\],20.77µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[7\],20.77µm
_05594_,20.75µm
_00123_,20.72µm
_00365_,20.72µm
_00910_,20.72µm
_01064_,20.72µm
_01526_,20.72µm
_02152_,20.72µm
_02159_,20.72µm
_02162_,20.72µm
_02164_,20.72µm
_02705_,20.72µm
_02718_,20.72µm
_02893_,20.72µm
_03222_,20.72µm
_03288_,20.72µm
_03764_,20.72µm
_04326_,20.72µm
_04407_,20.72µm
_04936_,20.72µm
_05043_,20.72µm
_05291_,20.72µm
_05306_,20.72µm
_05509_,20.72µm
_05685_,20.72µm
_06087_,20.72µm
_06256_,20.72µm
_06367_,20.72µm
_06576_,20.72µm
_06763_,20.72µm
_07176_,20.72µm
_07667_,20.72µm
_07725_,20.72µm
_07785_,20.72µm
_08247_,20.72µm
_08611_,20.72µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[7\],20.72µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[13\],20.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_sum_q_reg\[0\],20.72µm
u_transform_scheduler_core.mod_diag_X1_q\[5\],20.64µm
_03775_,20.31µm
_05994_,20.31µm
_07120_,20.31µm
_07231_,20.31µm
debug_read_latch\[14\],20.31µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[6\],20.31µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[7\],20.31µm
u_transform_scheduler_core.mod_diag_X1_q\[1\],20.31µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[9\],20.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[6\],20.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[11\],20.31µm
_03130_,20.26µm
_03760_,20.26µm
_03987_,20.26µm
_04170_,20.26µm
_06136_,20.26µm
_06516_,20.26µm
_07217_,20.26µm
_07387_,20.26µm
_07713_,20.26µm
_07731_,20.26µm
_08647_,20.26µm
debug_wdata\[1\],20.26µm
u_transform_scheduler_core.mod_x0_q\[11\],20.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[10\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_stage_valid,20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[2\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[5\],20.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[8\],20.26µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[4\],20.26µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.held_i\[5\],20.26µm
_00594_,20.21µm
_01091_,20.21µm
_01471_,20.21µm
_01479_,20.21µm
_02069_,20.21µm
_02177_,20.21µm
_02192_,20.21µm
_02217_,20.21µm
_03379_,20.21µm
_03677_,20.21µm
_03685_,20.21µm
_03898_,20.21µm
_04596_,20.21µm
_04790_,20.21µm
_04838_,20.21µm
_04962_,20.21µm
_04997_,20.21µm
_05365_,20.21µm
_05421_,20.21µm
_05461_,20.21µm
_05526_,20.21µm
_05579_,20.21µm
_05773_,20.21µm
_06055_,20.21µm
_06109_,20.21µm
_06120_,20.21µm
_06148_,20.21µm
_06152_,20.21µm
_06561_,20.21µm
_06960_,20.21µm
_07029_,20.21µm
_07350_,20.21µm
_07374_,20.21µm
_07452_,20.21µm
_08186_,20.21µm
_08250_,20.21µm
_08305_,20.21µm
_08840_,20.21µm
debug_data_hi\[0\],20.21µm
debug_data_hi\[2\],20.21µm
debug_wdata\[12\],20.21µm
debug_wdata\[14\],20.21µm
echo_data\[6\],20.21µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[4\],20.21µm
u_transform_scheduler_core.rx_small_x1_q\[8\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[4\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[7\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[4\],20.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[5\],20.21µm
_00090_,20.16µm
_00386_,20.16µm
_00672_,20.16µm
_00791_,20.16µm
_01126_,20.16µm
_01284_,20.16µm
_02026_,20.16µm
_02221_,20.16µm
_02324_,20.16µm
_02527_,20.16µm
_02741_,20.16µm
_02882_,20.16µm
_03380_,20.16µm
_03848_,20.16µm
_04255_,20.16µm
_04464_,20.16µm
_04710_,20.16µm
_05061_,20.16µm
_05167_,20.16µm
_05497_,20.16µm
_05527_,20.16µm
_06038_,20.16µm
_06207_,20.16µm
_06409_,20.16µm
_06441_,20.16µm
_06674_,20.16µm
_06864_,20.16µm
_07077_,20.16µm
_07475_,20.16µm
_07522_,20.16µm
_07737_,20.16µm
_08180_,20.16µm
_08410_,20.16µm
_08678_,20.16µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[10\],20.16µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[12\],20.16µm
u_transform_scheduler_core.u_fft128_modulo_controller.state\[1\],20.16µm
u_transform_scheduler_core.mod_diag_X0_q\[2\],19.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[3\],19.8µm
_07066_,19.75µm
_07135_,19.75µm
u_transform_scheduler_core.rx_small_x0_i\[2\],19.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[21\],19.75µm
_02070_,19.7µm
_02470_,19.7µm
_02519_,19.7µm
_03778_,19.7µm
_03995_,19.7µm
_04027_,19.7µm
_04476_,19.7µm
_05202_,19.7µm
_06919_,19.7µm
_07008_,19.7µm
_07451_,19.7µm
_07460_,19.7µm
_07557_,19.7µm
_07826_,19.7µm
_07834_,19.7µm
_07988_,19.7µm
_08233_,19.7µm
debug_wdata\[0\],19.7µm
u_transform_scheduler_core.mod_x0_i\[9\],19.7µm
u_transform_scheduler_core.rx_small_x2_i\[4\],19.7µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[13\],19.7µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[15\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[7\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[1\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[2\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[12\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_re_reg\[2\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[0\],19.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[2\],19.7µm
_00001_,19.65µm
_00113_,19.65µm
_00236_,19.65µm
_00287_,19.65µm
